trip_id,mandi_id_clean,destination_warehouse,departure_time_clean,arrival_time_clean,transit_hours_final,distance_km,vehicle_no_clean,driver_id
TRP009629,MANDI053,WH-South,2026-03-27 17:56:23,2026-03-28 00:00:00,6.060277777777777,378.9,DL-19-DF-8504,DRV373
TRP002361,MANDI045,WH-North,2026-04-18 22:33:15,2026-04-19 03:03:00,4.495833333333334,194.1999399191808,PB-18-AB-8135,
TRP002944,MANDI008,WH-South,2026-01-13 19:13:00,2026-01-13 22:31:31,3.308611111111111,168.7,,DRV633
TRP003155,MANDI005,WH-Central,2026-06-13 06:00:16,2026-06-13 12:18:16,6.3,,UP-22-AB-1201,DRV871
TRP008046,MANDI008,WH-West,2026-08-20 02:58:00,2026-08-20 13:52:22,10.90611111111111,491.0,,DRV621
TRP000252,MANDI047,WH-East,2026-03-01 13:58:00,2026-03-01 21:22:36,7.41,306.0,PB-31-AB-3254,DRV278
TRP008060,MANDI050,Export-Terminal,2026-07-22 05:58:11,2026-07-22 15:40:11,9.7,442.59986307018244,UP-47-AB-7817,DRV932
TRP002250,MANDI021,WH-Central,2026-02-03 15:46:08,2026-02-04 09:28:08,17.7,775.5,PB-67-AB-8204,
TRP008065,MANDI055,WH-North,2026-07-31 12:46:00,2026-07-31 00:00:00,,422.4,HR-29-AB-8045,DRV566
TRP006687,MANDI023,Export-Terminal,2026-08-02 22:52:48,2026-08-03 20:40:00,21.786666666666665,1018.1996849933569,HR-60-DF-2469,DRV623
TRP004024,MANDI032,WH-East,2026-03-07 16:12:00,2026-03-07 19:00:48,2.8133333333333335,120.8,RJ-67-AB-4617,DRV386
TRP003209,MANDI018,WH-Central,2026-03-23 18:42:00,2026-03-24 13:12:00,18.5,763.6,DL-33-DF-4260,DRV777
TRP005862,MANDI052,WH-East,2026-08-26 00:00:00,2026-08-26 00:00:00,0.0,293.2,HR-90-CD-9189,DRV191
TRP001298,MANDI018,WH-South,2026-04-10 07:24:22,,11.1,,UP-72-AB-8248,DRV630
TRP007883,MANDI033,Export-Terminal,2026-09-08 07:05:00,2026-09-08 17:17:00,10.2,602.6,,DRV519
TRP005759,MANDI048,WH-North,2026-08-24 16:00:41,2026-08-25 11:24:00,19.38861111111111,828.1,PB-34-CD-2716,DRV145
TRP004027,MANDI014,WH-Central,2026-03-27 00:07:17,2026-03-27 19:07:17,19.0,1072.3,RJ-66-BC-7691,DRV810
TRP000108,MANDI035,WH-Central,2026-03-06 03:20:00,2026-03-06 12:08:00,8.8,483.2,RJ-26-BC-7932,DRV885
TRP002841,MANDI003,WH-East,2026-01-25 20:54:53,,19.5,,HR-98-AB-5800,DRV381
TRP009560,MANDI046,WH-West,2026-02-04 09:10:00,2026-02-05 04:10:00,19.0,1051.2,RJ-83-BC-5416,DRV274
TRP006844,MANDI015,Export-Terminal,2026-08-20 00:00:00,2026-08-20 23:59:00,23.983333333333334,610.2998111878272,DL-96-AB-4280,DRV619
TRP002246,MANDI044,WH-North,2026-05-29 07:53:27,2026-05-29 16:35:27,8.7,448.8998611211136,HR-81-DF-4186,DRV212
TRP004041,MANDI025,WH-West,2026-06-09 00:55:00,2026-06-09 14:37:45,13.7125,731.6,HR-63-AB-1910,DRV284
TRP001596,MANDI011,WH-Central,2026-01-31 00:00:00,2026-01-31 14:49:20,14.822222222222223,517.1,DL-46-CD-9142,DRV707
TRP006875,MANDI013,WH-East,2026-06-01 00:00:00,2026-06-02 00:23:32,24.392222222222223,575.2,HR-16-CD-5660,DRV354
TRP009624,MANDI020,WH-Central,2026-07-18 00:00:00,2026-07-19 00:28:59,24.483055555555556,404.2,HR-64-CD-2668,
TRP003003,MANDI023,WH-West,2026-05-01 00:00:00,2026-05-01 23:18:59,23.316388888888888,778.2,DL-83-AB-6304,DRV865
TRP006129,MANDI036,WH-West,2026-07-13 05:29:40,2026-07-13 09:35:40,4.1,214.6,HR-84-BC-6106,DRV472
TRP007055,MANDI003,Export-Terminal,2026-02-18 07:09:35,2026-02-19 01:39:35,18.5,1098.1,HR-78-CD-8558,DRV102
TRP001703,MANDI014,WH-South,2026-03-09 09:54:06,2026-03-10 09:48:00,23.898333333333333,1055.2,RJ-39-BC-4007,DRV319
TRP001161,MANDI023,WH-West,2026-06-12 15:43:28,,13.9,663.7997946362112,HR-41-CD-3809,DRV184
TRP009833,MANDI024,WH-West,2026-03-17 13:44:49,2026-03-18 09:14:49,19.5,,DL-39-CD-2245,DRV655
TRP009655,MANDI003,WH-South,2026-08-14 21:17:48,2026-08-15 17:23:48,20.1,837.0,UP-43-DF-1156,DRV121
TRP005472,MANDI025,WH-North,2026-07-09 05:03:32,2026-07-10 02:33:32,21.5,,DL-82-DF-5952,DRV362
TRP008264,MANDI036,WH-Central,2026-01-28 10:18:27,2026-01-29 04:00:00,17.6925,967.2,,DRV559
TRP001196,MANDI007,Export-Terminal,2026-06-08 13:15:23,2026-06-08 17:33:00,4.293611111111111,,PB-72-DF-4023,DRV785
TRP005738,MANDI042,Export-Terminal,2026-08-19 19:04:00,2026-08-20 17:04:00,22.0,928.2,UP-92-BC-7233,
TRP002908,MANDI012,WH-North,2026-01-27 07:44:51,2026-01-28 03:56:51,20.2,875.6997290794369,HR-16-CD-9454,DRV458
TRP004376,MANDI043,WH-Central,2026-05-17 03:42:44,2026-05-17 00:00:00,12.6,515.1,RJ-10-AB-8945,DRV467
TRP004583,MANDI050,WH-West,2026-04-23 23:59:00,2026-04-24 12:35:25,12.606944444444444,549.1,HR-87-CD-9151,DRV556
TRP003956,MANDI013,WH-North,2026-01-11 01:07:29,2026-01-12 00:01:00,22.891944444444444,,UP-73-BC-6039,DRV631
TRP003818,MANDI053,WH-South,2026-08-09 14:53:00,2026-08-09 22:29:41,7.6113888888888885,438.6,,DRV568
TRP008833,MANDI049,Export-Terminal,2026-09-09 06:41:00,2026-09-09 21:41:27,15.0075,603.4998132915841,PB-54-DF-6473,DRV155
TRP001077,MANDI017,WH-South,2026-06-13 16:06:11,,21.6,1045.1996766402049,UP-11-AB-9603,
TRP004216,MANDI012,WH-Central,2026-04-25 04:52:39,2026-04-26 00:40:00,19.789166666666667,1040.2996781561471,DL-32-BC-7624,DRV854
TRP001531,MANDI050,WH-West,2026-06-11 08:49:47,2026-06-11 00:00:00,3.8,169.29994762264323,UP-21-CD-1137,
TRP007175,MANDI024,WH-Central,2026-01-02 11:51:00,,8.2,333.4,UP-49-DF-4317,DRV447
TRP004780,MANDI041,WH-South,2026-02-12 18:25:00,2026-02-13 17:55:00,23.5,,UP-94-DF-1403,DRV126
TRP004405,MANDI008,WH-South,2026-01-16 11:42:00,2026-01-16 22:54:42,11.211666666666666,586.8,RJ-51-CD-4343,DRV592
TRP004380,MANDI038,WH-North,2026-05-21 07:25:00,2026-05-21 14:19:00,6.9,293.3,RJ-87-DF-2909,DRV840
TRP006951,MANDI011,WH-West,2026-06-16 22:09:22,2026-06-17 20:57:22,22.8,1090.5,PB-14-CD-6515,DRV382
TRP001733,MANDI001,WH-East,2026-07-26 05:40:05,2026-07-27 00:00:00,18.331944444444446,1239.5,HR-58-CD-2976,DRV522
TRP005215,MANDI006,WH-North,2026-07-01 15:02:19,2026-07-01 23:56:00,8.894722222222223,415.6998713923968,,DRV163
TRP002134,MANDI005,Export-Terminal,2026-03-16 17:28:00,2026-03-17 14:52:00,21.4,1219.9,RJ-26-CD-4437,DRV529
TRP007703,MANDI014,WH-East,2026-03-31 18:00:51,2026-04-01 00:00:00,5.985833333333333,740.7,,DRV334
TRP000766,MANDI024,WH-East,2026-09-01 01:38:53,2026-09-01 06:02:53,4.4,242.8,DL-68-CD-8432,DRV199
TRP000533,MANDI039,Export-Terminal,2026-04-17 09:47:45,2026-04-17 17:41:00,7.8875,429.4,UP-13-AB-6530,
TRP006011,MANDI056,WH-North,2026-03-03 13:26:26,,,500.9,RJ-13-AB-9827,DRV380
TRP001184,MANDI030,Export-Terminal,2026-06-22 19:25:00,2026-06-23 01:31:00,6.1,354.89989020245764,,DRV199
TRP007574,MANDI031,WH-South,2026-03-11 00:46:56,2026-03-12 00:34:56,23.8,1359.4,PB-92-AB-2298,DRV237
TRP005731,MANDI020,WH-Central,2026-08-07 15:20:00,2026-08-08 00:00:00,8.666666666666666,553.1,UP-77-BC-5656,
TRP009421,MANDI043,WH-North,2026-04-11 09:33:00,2026-04-11 00:00:00,5.8,344.5,UP-30-BC-8611,DRV111
TRP009744,MANDI024,WH-North,2026-06-24 00:00:00,2026-06-25 16:02:06,40.035,934.9997107334401,HR-96-DF-4413,DRV248
TRP002886,MANDI035,WH-East,2026-03-04 04:32:16,2026-03-04 14:26:16,9.9,559.4,UP-98-BC-8322,DRV151
TRP005268,MANDI048,WH-West,2026-01-19 18:33:40,2026-01-20 02:57:40,8.4,364.8,DL-74-CD-7835,DRV118
TRP005272,MANDI011,WH-North,2026-03-25 20:30:08,2026-03-26 00:48:08,4.3,225.4,DL-54-DF-7078,
TRP006769,MANDI051,WH-East,2026-05-09 03:24:00,2026-05-09 00:00:00,5.9,343.5,DL-72-AB-2876,DRV357
TRP007597,MANDI018,Export-Terminal,2026-01-18 18:01:40,2026-01-19 00:00:00,5.972222222222222,,PB-56-AB-3205,DRV221
TRP006598,MANDI005,WH-South,2026-01-14 20:51:00,2026-01-15 08:03:51,11.214166666666667,583.3,HR-83-BC-2792,DRV833
TRP006848,MANDI005,WH-South,2026-07-31 09:51:46,2026-08-01 01:03:00,15.187222222222223,720.6,PB-58-CD-4996,
TRP008181,MANDI008,WH-South,2026-04-23 17:20:20,2026-04-24 14:44:00,21.394444444444446,,PB-68-AB-6563,DRV580
TRP002930,MANDI017,WH-Central,2026-04-23 19:21:00,,21.8,1198.1,HR-96-AB-8314,
TRP004393,MANDI022,WH-East,2026-03-25 00:00:00,2026-03-26 09:34:35,33.576388888888886,613.9,DL-10-BC-8577,DRV873
TRP002590,MANDI032,WH-East,2026-07-17 10:24:00,2026-07-18 00:00:00,13.6,1152.2,UP-70-BC-7415,
TRP004673,MANDI042,WH-North,2026-05-29 00:00:00,2026-05-29 15:55:00,15.916666666666666,743.7,UP-63-CD-2890,DRV866
TRP004033,MANDI026,WH-West,2026-05-17 03:46:15,2026-05-17 06:34:00,2.7958333333333334,155.2,RJ-21-BC-2365,
TRP009012,MANDI034,WH-Central,2026-04-11 13:51:00,2026-04-11 16:15:52,2.4144444444444444,99.4,UP-34-AB-7431,DRV229
TRP002948,MANDI030,WH-East,2026-04-27 14:49:00,2026-04-28 10:55:00,20.1,1017.3,,DRV910
TRP004210,MANDI043,WH-Central,2026-09-01 12:21:56,2026-09-02 10:33:56,22.2,981.9,,DRV891
TRP003108,MANDI006,WH-East,2026-02-16 14:18:13,2026-02-17 00:00:00,9.696388888888889,585.2,RJ-48-AB-1667,DRV931
TRP009579,MANDI055,WH-South,2026-07-20 07:43:37,,13.9,734.7,HR-39-BC-8224,
TRP004708,MANDI056,WH-South,2026-01-20 16:45:30,,15.8,740.5,,DRV406
TRP004721,MANDI011,WH-North,2026-04-22 12:50:47,2026-04-23 11:14:47,22.4,1004.2,,DRV698
TRP006443,MANDI011,WH-North,2026-02-23 07:25:13,2026-02-23 19:37:13,12.2,577.7998212425472,UP-70-DF-5610,DRV429
TRP007399,MANDI018,WH-North,2026-01-30 01:25:25,2026-01-30 19:07:25,17.7,1026.2996824874112,HR-43-AB-2010,
TRP004804,MANDI045,WH-East,2026-03-08 00:00:00,,19.3,993.9996924802562,,DRV477
TRP000458,MANDI015,Export-Terminal,2026-05-23 08:30:00,2026-05-23 22:00:23,13.506388888888889,589.2,UP-57-BC-7839,DRV936
TRP005407,MANDI044,WH-West,2026-04-13 14:28:00,2026-04-13 23:58:49,9.51361111111111,509.1,PB-30-BC-5344,DRV402
TRP005621,MANDI055,WH-Central,2026-03-21 02:25:00,2026-03-21 15:31:25,13.106944444444444,642.7,PB-60-AB-2091,DRV267
TRP000451,MANDI055,WH-Central,2026-02-06 00:00:00,2026-02-07 09:07:42,33.12833333333333,569.5,UP-86-BC-1382,
TRP009814,MANDI041,WH-East,2026-04-14 11:29:00,2026-04-14 22:05:49,10.613611111111112,486.0,UP-10-AB-8146,DRV376
TRP004511,MANDI005,WH-North,2026-03-09 07:21:07,2026-03-10 02:33:00,19.198055555555555,990.4,RJ-97-CD-5649,DRV910
TRP006905,MANDI035,WH-Central,2026-09-04 16:39:59,2026-09-05 01:45:00,9.08361111111111,391.5,PB-64-CD-6454,
TRP009620,MANDI035,WH-North,2026-01-08 16:08:48,2026-01-09 07:26:48,15.3,746.2997691126913,RJ-54-DF-6834,DRV786
TRP001447,MANDI001,WH-West,2026-03-20 22:07:00,2026-03-21 15:07:52,17.014444444444443,1010.0996874993026,RJ-76-AB-4797,DRV528
TRP004254,MANDI040,WH-West,2026-05-14 00:00:00,2026-05-15 00:45:34,24.759444444444444,600.3998142506496,UP-51-CD-4304,DRV574
TRP002026,MANDI030,WH-Central,2026-05-30 12:11:11,2026-05-30 18:47:11,6.6,341.4,PB-85-CD-1500,DRV362
TRP003001,MANDI046,WH-South,2026-07-14 19:41:00,2026-07-15 09:05:16,13.404444444444444,,DL-39-AB-8415,DRV285
TRP001618,MANDI052,WH-Central,2026-05-06 00:00:00,2026-05-07 14:29:50,38.49722222222222,901.0,UP-31-AB-8704,DRV977
TRP003596,MANDI019,Export-Terminal,2026-04-16 03:46:00,2026-04-16 06:04:00,2.3,125.2,HR-66-BC-2362,DRV757
TRP006240,MANDI034,WH-East,2026-02-13 12:46:00,2026-02-13 19:10:00,6.4,257.0,UP-72-DF-9228,
TRP000884,MANDI023,WH-North,2026-04-14 14:16:00,2026-04-15 07:10:00,16.9,724.2997759189633,RJ-96-AB-2759,DRV912
TRP008452,MANDI017,WH-South,2026-08-22 21:20:20,2026-08-23 21:08:20,23.8,1365.3,HR-74-BC-5674,DRV725
TRP004890,MANDI010,WH-Central,2026-05-12 08:23:00,2026-05-13 02:35:14,18.20388888888889,1041.3,,
TRP003820,MANDI042,WH-East,2026-08-11 05:05:12,2026-08-11 14:59:00,9.896666666666667,569.7998237175552,HR-85-AB-2317,DRV420
TRP007855,MANDI030,WH-South,2026-08-15 03:38:10,2026-08-15 19:08:00,15.497222222222222,703.9,UP-57-CD-4718,
TRP000081,MANDI015,WH-North,2026-08-18 12:23:07,,19.1,1128.5,UP-45-BC-4745,DRV525
TRP004314,MANDI008,WH-Central,2026-08-13 07:35:51,2026-08-14 07:05:00,23.485833333333332,1205.0,HR-46-AB-9560,DRV991
TRP009785,MANDI047,WH-North,2026-05-20 08:45:00,2026-05-20 00:00:00,3.1,181.499943848256,PB-65-CD-1854,DRV923
TRP001083,MANDI001,WH-North,2026-08-30 00:00:00,2026-08-30 11:22:23,11.373055555555556,277.5999141172224,UP-74-DF-5785,
TRP000132,MANDI056,Export-Terminal,2026-05-12 20:36:57,2026-05-13 00:00:00,3.3841666666666668,1195.8,DL-51-BC-5902,DRV974
TRP002649,MANDI021,WH-East,2026-05-23 17:15:48,2026-05-24 05:45:48,12.5,708.8,RJ-53-CD-4483,DRV299
TRP003134,MANDI052,WH-West,2026-06-07 21:53:05,2026-06-08 16:05:05,18.2,787.4,HR-28-AB-9363,DRV876
TRP003474,MANDI052,WH-North,2026-04-26 10:23:55,2026-04-26 16:47:00,6.384722222222222,327.1,HR-65-BC-9286,DRV105
TRP007455,MANDI012,WH-North,2026-08-20 00:00:00,2026-08-21 18:11:42,42.195,,UP-86-CD-7985,
TRP007186,MANDI003,WH-Central,2026-01-26 18:04:00,2026-01-27 05:28:00,11.4,559.0,UP-36-DF-3288,DRV608
TRP000501,MANDI021,WH-Central,2026-02-15 06:39:31,2026-02-15 23:03:00,16.39138888888889,677.6,HR-77-AB-4777,
TRP009240,MANDI022,WH-South,2026-03-17 02:29:00,2026-03-17 10:47:18,8.305,465.9,HR-32-BC-6827,
TRP000714,MANDI014,WH-North,2026-02-24 21:36:39,2026-02-25 14:06:00,16.489166666666666,937.4,PB-33-BC-4475,DRV636
TRP005460,MANDI027,WH-Central,2026-01-01 06:04:33,,17.4,897.5,PB-84-AB-8118,
TRP001892,MANDI022,Export-Terminal,2026-05-07 19:07:53,2026-05-08 10:13:00,15.085277777777778,771.8,RJ-26-BC-6558,DRV219
TRP009446,MANDI027,WH-South,2026-02-24 01:52:31,2026-02-24 13:10:31,11.3,534.0,HR-63-BC-1683,DRV903
TRP002068,MANDI035,WH-West,2026-02-21 00:00:00,2026-02-21 22:57:13,22.953611111111112,,,DRV632
TRP005876,MANDI019,WH-West,2026-07-08 05:31:55,2026-07-08 18:19:55,12.8,676.0,UP-71-AB-7083,DRV994
TRP009557,MANDI015,Export-Terminal,2026-03-16 13:33:11,2026-03-17 01:51:11,12.3,601.4,HR-77-DF-3955,DRV541
TRP007087,MANDI006,Export-Terminal,2026-04-23 00:00:00,2026-04-24 02:45:00,26.75,791.1,DL-31-AB-6150,DRV700
TRP001361,MANDI033,WH-South,2026-02-16 21:13:12,2026-02-17 17:07:00,19.89666666666667,987.6,PB-61-BC-1454,DRV893
TRP008058,MANDI054,WH-South,2026-08-29 07:59:08,2026-08-29 21:23:08,13.4,,UP-41-AB-8273,DRV844
TRP000260,MANDI027,Export-Terminal,2026-01-29 14:14:33,2026-01-29 20:20:33,6.1,,DL-46-CD-2171,
TRP001617,MANDI031,WH-East,2026-07-24 21:49:05,2026-07-25 04:25:05,6.6,320.0,UP-27-BC-2223,
TRP008864,MANDI021,WH-North,2026-01-31 04:45:00,2026-02-01 00:57:00,20.2,843.4,HR-80-BC-4499,DRV233
TRP002234,MANDI037,Export-Terminal,2026-03-13 09:54:28,2026-03-14 02:06:28,16.2,690.5997863449345,,DRV542
TRP005457,MANDI022,WH-West,2026-05-01 14:18:00,2026-05-02 11:18:00,21.0,,,DRV262
TRP002911,MANDI034,WH-West,2026-06-10 14:20:28,2026-06-11 00:00:00,9.658888888888889,1282.199603318093,HR-99-DF-9280,
TRP009154,MANDI035,Export-Terminal,2026-02-27 22:12:03,2026-02-28 19:12:03,21.0,991.0996933774466,,DRV870
TRP007238,MANDI031,WH-West,2026-01-20 22:38:20,,17.3,884.699726295053,,
TRP008199,MANDI018,WH-South,2026-02-02 11:24:22,2026-02-02 14:54:00,3.493888888888889,157.0,DL-91-AB-5419,DRV369
TRP009234,MANDI003,WH-West,2026-08-21 19:20:39,2026-08-21 23:02:39,3.7,158.8,HR-68-BC-1812,DRV562
TRP000032,MANDI023,WH-West,2026-07-28 00:00:00,2026-07-28 17:44:00,17.733333333333334,,HR-83-AB-7638,DRV294
TRP008249,MANDI012,WH-East,2026-06-16 10:36:32,2026-06-17 08:24:32,21.8,1192.1,HR-64-CD-9211,DRV178
TRP001471,MANDI023,Export-Terminal,2026-07-09 06:30:00,2026-07-09 17:06:27,10.6075,624.5998067637504,HR-39-CD-4640,DRV866
TRP007397,MANDI019,Export-Terminal,2026-01-30 16:30:27,2026-01-31 08:42:27,16.2,956.7,PB-60-AB-7599,DRV808
TRP003008,MANDI042,WH-South,2026-01-11 00:00:00,2026-01-12 00:00:00,24.0,830.6,DL-53-DF-1961,DRV364
TRP004705,MANDI010,WH-Central,2026-04-01 04:21:44,,5.6,277.9,RJ-20-CD-6578,
TRP006773,MANDI017,WH-South,2026-03-06 19:27:01,2026-03-07 14:09:01,18.7,1021.5,RJ-22-BC-9175,DRV241
TRP003998,MANDI039,Export-Terminal,2026-02-03 14:12:08,2026-02-04 09:36:08,19.4,917.7997160547072,UP-79-AB-9796,DRV944
TRP004864,MANDI048,WH-Central,2026-02-11 18:12:00,2026-02-12 00:06:06,5.901666666666666,,UP-41-AB-4705,DRV270
TRP005577,MANDI015,WH-Central,2026-01-28 00:00:00,2026-01-29 13:28:17,37.47138888888889,1067.8,UP-28-DF-1133,DRV267
TRP007886,MANDI043,Export-Terminal,2026-02-11 12:24:00,2026-02-12 03:00:00,14.6,720.8,UP-70-CD-8840,DRV551
TRP004369,MANDI048,WH-North,2026-04-25 12:28:34,,21.7,,RJ-40-AB-5916,
TRP004787,MANDI013,WH-Central,2026-08-30 18:41:33,2026-08-31 03:17:33,8.6,434.7,UP-48-BC-9049,DRV692
TRP008774,MANDI040,WH-West,2026-09-05 17:20:20,2026-09-06 01:02:00,7.694444444444445,416.7,UP-31-DF-3506,DRV193
TRP008359,MANDI038,WH-South,2026-02-06 03:00:36,2026-02-06 19:30:36,16.5,798.2,,DRV242
TRP009394,MANDI032,WH-North,2026-06-15 11:43:13,2026-06-15 17:49:00,6.096388888888889,304.7,HR-78-BC-8188,DRV194
TRP002261,MANDI005,WH-West,2026-01-26 03:25:49,2026-01-26 19:07:00,15.686388888888889,649.7997989674752,DL-65-BC-3895,
TRP008453,MANDI021,WH-South,2026-02-13 14:29:54,2026-02-13 22:35:00,8.085,342.6,,DRV866
TRP001964,MANDI042,WH-East,2026-08-19 12:10:09,2026-08-19 17:58:00,5.7975,301.6,HR-88-CD-1203,DRV442
TRP001419,MANDI055,WH-South,2026-03-11 07:48:00,2026-03-11 21:36:00,13.8,588.2,RJ-69-BC-6892,
TRP007287,MANDI008,WH-East,2026-08-24 16:36:00,2026-08-25 05:06:31,12.508611111111112,580.9,,DRV812
TRP006754,MANDI012,WH-East,2026-07-13 23:54:09,2026-07-14 16:24:09,16.5,880.2,PB-17-DF-2404,DRV282
TRP001181,MANDI044,Export-Terminal,2026-06-11 01:34:17,2026-06-11 11:28:00,9.895277777777778,430.9,HR-95-AB-6682,
TRP009964,MANDI056,Export-Terminal,2026-02-15 07:30:55,2026-02-15 16:54:55,9.4,529.0,HR-77-CD-7974,DRV798
TRP000591,MANDI046,WH-West,2026-06-14 05:14:18,2026-06-14 19:26:00,14.195,779.8,,DRV100
TRP008862,MANDI048,WH-East,2026-04-27 17:54:39,2026-04-28 17:36:00,23.689166666666665,1227.7,UP-72-DF-8704,DRV864
TRP008672,MANDI006,WH-East,2026-04-13 01:14:44,,5.5,277.3,PB-58-DF-6671,DRV666
TRP003772,MANDI046,WH-Central,2026-05-15 00:35:10,2026-05-15 21:05:00,20.497222222222224,1071.0,,DRV931
TRP009661,MANDI007,WH-East,2026-02-17 01:27:00,2026-02-17 00:00:00,17.8,988.9,UP-39-AB-4760,DRV986
TRP005138,MANDI023,WH-South,2026-06-25 10:00:30,2026-06-26 00:00:00,13.991666666666667,1226.2996206122114,HR-43-AB-9863,DRV722
TRP002895,MANDI015,WH-South,2026-04-01 02:30:03,2026-04-01 13:54:03,11.4,,PB-69-AB-7490,DRV383
TRP000336,MANDI024,Export-Terminal,2026-07-04 04:36:00,2026-07-05 02:18:00,21.7,999.1,PB-12-AB-8003,DRV882
TRP006607,MANDI030,WH-South,2026-01-22 02:39:50,2026-01-22 20:51:50,18.2,,PB-12-AB-3854,DRV838
TRP000170,MANDI029,WH-Central,2026-01-01 03:12:00,2026-01-02 02:54:00,23.7,,RJ-39-DF-2331,DRV593
TRP005303,MANDI048,WH-South,2026-05-03 20:43:41,2026-05-04 00:00:00,3.2719444444444443,985.5,RJ-79-AB-4465,DRV215
TRP005219,MANDI007,Export-Terminal,2026-08-13 05:38:01,2026-08-13 13:50:01,8.2,408.1,RJ-92-BC-7507,
TRP004467,MANDI037,Export-Terminal,2026-01-17 23:44:00,2026-01-18 15:56:22,16.20611111111111,887.9,PB-20-CD-8430,DRV763
TRP006335,MANDI035,WH-West,2026-01-01 20:41:00,2026-01-02 05:35:00,8.9,,HR-87-BC-3293,DRV561
TRP007365,MANDI028,Export-Terminal,2026-01-30 18:04:00,2026-01-31 06:58:00,12.9,610.1,DL-42-AB-3404,
TRP007825,MANDI043,Export-Terminal,2026-07-27 00:35:23,2026-07-27 10:59:23,10.4,423.5,PB-64-CD-1132,DRV677
TRP008102,MANDI046,WH-North,2026-08-16 08:20:00,2026-08-16 13:32:00,5.2,255.9,HR-33-CD-3029,DRV694
TRP008522,MANDI026,WH-West,2026-06-26 02:26:00,2026-06-26 05:08:22,2.706111111111111,159.79995056171524,RJ-66-BC-9096,DRV560
TRP009874,MANDI015,WH-Central,2026-07-11 20:38:33,2026-07-12 13:02:33,16.4,849.9,DL-92-AB-9030,
TRP004605,MANDI047,WH-East,2026-02-14 12:47:34,,,616.4,PB-81-CD-2842,DRV822
TRP008301,MANDI013,WH-East,2026-03-22 00:00:00,2026-03-22 08:59:31,8.991944444444444,490.1998483438848,RJ-21-AB-1960,DRV930
TRP000470,MANDI028,WH-Central,2026-02-26 08:39:00,2026-02-27 01:57:17,17.30472222222222,724.0,RJ-19-BC-9498,DRV434
TRP004756,MANDI024,WH-East,2026-08-31 02:40:00,,20.5,966.2,DL-42-BC-1406,DRV600
TRP005903,MANDI022,WH-East,2026-05-28 08:30:15,2026-05-29 06:00:15,21.5,1044.9,,DRV938
TRP006744,MANDI003,WH-North,2026-02-10 15:03:00,2026-02-11 13:39:00,22.6,941.1,,DRV630
TRP000316,MANDI053,Export-Terminal,2026-03-04 21:34:28,2026-03-05 12:52:00,15.292222222222222,620.5,,
TRP006570,MANDI011,WH-North,2026-04-19 02:35:00,,,,UP-81-AB-6156,DRV810
TRP005369,MANDI033,Export-Terminal,2026-09-07 20:10:47,2026-09-08 16:40:00,20.486944444444443,1084.5,,DRV362
TRP000928,MANDI053,WH-North,2026-03-24 19:02:00,2026-03-24 21:38:54,2.615,134.0,PB-17-AB-9282,DRV612
TRP004803,MANDI006,WH-West,2026-06-03 07:33:24,2026-06-03 14:15:24,6.7,,RJ-73-BC-8604,
TRP008761,MANDI014,WH-South,2026-08-04 10:36:24,2026-08-04 16:36:00,5.993333333333333,249.5,DL-53-BC-4560,DRV296
TRP003892,MANDI036,WH-Central,2026-08-11 01:29:25,,,1217.4,RJ-99-BC-6105,DRV706
TRP004443,MANDI025,WH-South,2026-08-10 17:04:28,2026-08-10 19:28:28,2.4,99.5999691861504,HR-70-BC-2865,DRV833
TRP003300,MANDI051,WH-West,2026-06-26 02:47:18,2026-06-26 18:17:18,15.5,712.5,UP-86-DF-8078,DRV441
TRP000857,MANDI018,WH-Central,2026-08-18 12:46:20,2026-08-18 19:28:20,6.7,305.7,RJ-98-DF-8249,DRV179
TRP001692,MANDI002,Export-Terminal,2026-05-08 20:23:00,,20.9,935.2,PB-73-AB-5079,DRV619
TRP007262,MANDI040,Export-Terminal,2026-05-12 00:00:00,2026-05-13 03:08:40,27.144444444444446,,PB-21-AB-4188,DRV313
TRP002593,MANDI016,WH-West,2026-06-25 09:52:00,2026-06-26 02:16:07,16.401944444444446,,HR-92-CD-9355,DRV114
TRP004795,MANDI001,WH-South,2026-01-19 21:28:45,2026-01-20 00:00:00,2.5208333333333335,888.5,HR-28-CD-6566,
TRP007179,MANDI027,WH-Central,2026-07-05 01:59:55,2026-07-05 23:41:00,21.684722222222224,1028.4,RJ-67-DF-3514,DRV259
TRP008236,MANDI049,WH-North,2026-09-05 10:50:00,2026-09-05 17:38:00,6.8,313.4,DL-44-CD-3420,DRV232
TRP001489,MANDI016,Export-Terminal,2026-02-14 17:17:38,2026-02-15 14:05:38,20.8,1197.7,PB-54-AB-3171,
TRP003873,MANDI006,Export-Terminal,2026-03-06 12:52:43,2026-03-07 03:58:43,15.1,880.4,DL-23-CD-5522,DRV117
TRP003071,MANDI021,WH-Central,2026-02-01 05:27:00,2026-02-01 16:09:00,10.7,633.5,,DRV477
TRP007356,MANDI055,WH-South,2026-08-08 04:42:34,2026-08-08 15:30:00,10.790555555555555,500.0,,DRV479
TRP007628,MANDI032,Export-Terminal,2026-05-10 11:54:22,2026-05-11 11:18:00,23.39388888888889,1312.3,UP-20-AB-8837,DRV730
TRP004353,MANDI016,WH-North,2026-08-17 23:30:19,2026-08-18 00:00:00,0.49472222222222223,207.8,PB-18-DF-5548,
