arrival_id,date,mandi_id,crop_name,variety,arrival_quantity,unit,farmer_count,unit_standardized,arrival_quantity_qtl
ARR0021259,2026-03-07,MANDI036,Wheat,Pusa-1121,201.02,Qtl,130.0,qtl,201.02
ARR0008961,2026-06-03,MANDI004,Mustard,Hybrid,269.64,qtl,19.0,qtl,269.64
ARR0012533,2026-08-28,MANDI015,Mustard,Local,164.03,Q,36.0,q,164.03
ARR0005019,2026-07-16,MANDI048,Mustard,Local,103.01,Qtl,66.0,qtl,103.01
ARR0021299,2026-07-23,MANDI050,Mustard,Premium,"17,815.0 KG",,113.0,kg,178.15
ARR0014712,2026-02-24,MANDI041,Wheat,PBW-343,2.2489999999999997,MT,63.0,mt,22.489999999999995
ARR0018335,2026-01-29,MANDI028,Maize,Pusa-1121,22.728,MT,20.0,mt,227.28000000000003
ARR0006137,2026-06-04,MANDI048,Maize,PBW-343,23.148,tonnes,47.0,tonnes,231.48
ARR0021669,2026-06-20,MANDI012,Maize,Hybrid,46353.0,Kgs,137.0,kgs,463.53000000000003
ARR0003712,2026-02-07,MANDI057,Wheat,Premium,257.08,quintal,,quintal,257.08
ARR0001924,2026-06-06,MANDI054,Rice,HD-2967,440.88,Quintals,,quintals,440.88
ARR0023382,2026-04-03,MANDI013,Wheat,Premium,1855.0,kg,74.0,kg,18.55
ARR0024128,2026-03-24,MANDI027,Maize,HD-2967,120.76 qtl,,64.0,qtl,120.76
ARR0006109,2026-07-15,MANDI039,Rice,Local,496.52 qtl,,115.0,qtl,496.52
ARR0012814,2026-05-07,MANDI024,Sugarcane,Hybrid,34975.0,kg,7.0,kg,349.75
ARR0005571,2026-08-28,MANDI053,Wheat,,49.64,tonnes,115.0,tonnes,496.4
ARR0020401,2026-08-13,MANDI021,Mustard,Local,24485.0,KG,71.0,kg,244.85
ARR0011080,2026-01-14,MANDI030,Rice,PBW-343,-240.18,Qtl,141.0,qtl,
ARR0016547,2026-06-26,MANDI040,Sugarcane,,357.81,qtl,46.0,qtl,357.81
ARR0017342,2026-08-08,MANDI012,Rice,Pusa-1121,43.614,T,83.0,t,436.14
ARR0022098,2026-04-16,MANDI048,Rice,Hybrid,11.55,Qtl,72.0,qtl,11.55
ARR0021088,2026-06-02,MANDI041,Mustard,,15.213,T,40.0,t,152.13
ARR0003046,2026-08-05,MANDI012,Cotton,Pusa-1121,49807.0,Kgs,97.0,kgs,498.07
ARR0015533,2026-06-26,MANDI055,Maize,Pusa-1121,463.12,Quintals,,quintals,463.12
ARR0020782,2026-06-01,MANDI021,Rice,HD-2967,230.67,Qtl,76.0,qtl,230.67
ARR0008024,2026-01-11,MANDI029,Rice,Local,55.88 qtl,,16.0,qtl,55.88
ARR0006965,2026-02-09,MANDI015,Rice,Premium,40641.0,kg,149.0,kg,406.41
ARR0002409,2026-06-11,MANDI001,Cotton,Local,19.569,tonnes,38.0,tonnes,195.69
ARR0006420,2026-06-08,MANDI023,Rice,Local,260.7,Q,96.0,q,260.7
ARR0007794,2026-06-06,MANDI012,Maize,,19.27 qtl,,147.0,qtl,19.27
ARR0016831,2026-07-23,MANDI009,Rice,Local,22.359,Tonnes,71.0,tonnes,223.59000000000003
ARR0024611,2026-03-27,MANDI053,Mustard,HD-2967,2.0309999999999997,tonnes,45.0,tonnes,20.309999999999995
ARR0012843,2026-03-01,MANDI042,Rice,Pusa-1121,37.943,MT,128.0,mt,379.42999999999995
ARR0002056,2026-04-18,MANDI048,Sugarcane,Premium,27.957,tonnes,103.0,tonnes,279.57
ARR0020089,2026-07-07,MANDI041,Mustard,PBW-343,-362.66,Qtl,51.0,qtl,
ARR0011027,2026-05-20,MANDI024,Maize,Premium,446.81,qtl,71.0,qtl,446.81
ARR0015396,2026-05-20,MANDI051,Sugarcane,PBW-343,"25,313.0 KG",,86.0,kg,253.13
ARR0007269,2026-01-21,MANDI053,Maize,Premium,218.99,qtl,146.0,qtl,218.99
ARR0014557,2026-07-25,MANDI047,Sugarcane,Local,5.654,tonnes,65.0,tonnes,56.54
ARR0022876,2026-08-13,MANDI052,Maize,PBW-343,375.15,Qtl,83.0,qtl,375.15
ARR0003097,2026-02-03,MANDI018,Mustard,PBW-343,156.85,Q,12.0,q,156.85
ARR0004700,2026-07-20,MANDI052,Sugarcane,PBW-343,27.966,Tonnes,13.0,tonnes,279.66
ARR0022023,2026-08-31,MANDI014,Mustard,Local,491.42,quintal,72.0,quintal,491.42
ARR0008608,2026-08-04,MANDI014,Rice,Pusa-1121,403.87,Quintals,115.0,quintals,403.87
ARR0021026,2026-07-19,MANDI018,Rice,HD-2967,41.854,tonnes,147.0,tonnes,418.53999999999996
ARR0008158,2026-05-08,MANDI010,Rice,PBW-343,25.412,tonnes,47.0,tonnes,254.12
ARR0004933,2026-05-22,MANDI019,Wheat,PBW-343,131.99,Q,47.0,q,131.99
ARR0010220,2026-04-14,MANDI011,Maize,HD-2967,18.115000000000002,tonnes,11.0,tonnes,181.15000000000003
ARR0017103,2026-03-14,MANDI042,Rice,Local,"32,404.000000000004 KG",,121.0,kg,324.04
ARR0005077,2026-05-16,MANDI030,Maize,Hybrid,407.56,quintal,118.0,quintal,407.56
ARR0006915,2026-06-29,MANDI017,Mustard,PBW-343,7.522,tonnes,115.0,tonnes,75.22
ARR0022385,2026-08-06,MANDI026,Mustard,PBW-343,3.18,Tonnes,63.0,tonnes,31.8
ARR0009730,2026-08-28,MANDI047,Rice,PBW-343,15.797,Tonnes,47.0,tonnes,157.97
ARR0005100,2026-05-16,MANDI051,Maize,Premium,350.32,quintal,87.0,quintal,350.32
ARR0021334,2026-01-27,MANDI053,Maize,Premium,"6,537.0 KG",,71.0,kg,65.37
ARR0007338,2026-03-17,MANDI048,Rice,Local,209.82,Qtl,,qtl,209.82
ARR0016170,2026-06-24,MANDI032,Rice,HD-2967,370.98 qtl,,,qtl,370.98
ARR0013792,2026-04-01,MANDI049,Rice,PBW-343,5951.0,Kilo,145.0,kilo,59.51
ARR0007917,2026-09-06,MANDI007,Sugarcane,Hybrid,29.35,Quintals,130.0,quintals,29.35
ARR0007919,2026-07-27,MANDI023,Wheat,Local,41668.0,KG,139.0,kg,416.68
ARR0016589,2026-02-10,MANDI009,Rice,Premium,49280.0,KG,44.0,kg,492.8
ARR0022064,2026-08-06,MANDI004,Sugarcane,PBW-343,"46,441.0 KG",,138.0,kg,464.41
ARR0013197,2026-05-07,MANDI006,Maize,Hybrid,294.27,Quintals,,quintals,294.27
ARR0012899,2026-03-15,MANDI029,Rice,Pusa-1121,-348.37,KG,127.0,kg,
ARR0024644,2026-05-04,MANDI009,Mustard,Pusa-1121,174.81,qtl,64.0,qtl,174.81
ARR0022381,2026-04-02,MANDI001,Maize,Hybrid,-220.44,KG,121.0,kg,
ARR0009914,2026-04-07,MANDI020,Wheat,Premium,-491.65,Qtl,18.0,qtl,
ARR0005461,2026-05-11,MANDI002,Cotton,,18497.0,KGS,74.0,kgs,184.97
ARR0002436,2026-06-24,MANDI009,Mustard,Pusa-1121,222.78 qtl,,92.0,qtl,222.78
ARR0009151,2026-05-07,MANDI045,Wheat,HD-2967,28064.0,Kgs,25.0,kgs,280.64
ARR0011489,2026-03-14,MANDI047,Maize,Local,"24,394.0 KG",,125.0,kg,243.94
ARR0021080,2026-03-22,MANDI030,Cotton,Local,301.81,Quintals,77.0,quintals,301.81
ARR0007827,2026-04-23,MANDI004,Wheat,Local,"18,574.0 KG",,16.0,kg,185.74
ARR0016426,2026-01-07,MANDI030,Rice,Pusa-1121,26458.0,KG,55.0,kg,264.58
ARR0004346,2026-06-02,MANDI008,Cotton,Premium,214.42,Qtl,133.0,qtl,214.42
ARR0022927,2026-01-12,MANDI037,Mustard,Pusa-1121,14635.0,KGS,,kgs,146.35
ARR0011833,2026-08-06,MANDI034,Mustard,Local,330.86,qtl,,qtl,330.86
ARR0005654,2026-02-21,MANDI017,Wheat,,38.59 qtl,,,qtl,38.59
ARR0023895,2026-01-15,MANDI057,Maize,Local,42.122,T,14.0,t,421.22
ARR0015493,2026-03-28,MANDI028,Mustard,,78.01 qtl,,145.0,qtl,78.01
ARR0024282,2026-03-13,MANDI015,Mustard,Hybrid,314.65,Q,100.0,q,314.65
ARR0009721,2026-04-22,MANDI021,Cotton,Hybrid,18973.0,KGS,,kgs,189.73
ARR0010629,2026-01-04,MANDI054,Mustard,HD-2967,174.98,qtl,59.0,qtl,174.98
ARR0013298,2026-06-14,MANDI049,Rice,Local,162.34 qtl,,6.0,qtl,162.34
ARR0000284,2026-06-22,MANDI016,Wheat,Pusa-1121,27817.0,kg,,kg,278.17
ARR0004654,2026-01-07,MANDI028,Rice,Local,7206.0,KG,114.0,kg,72.06
ARR0006036,2026-04-30,MANDI007,Maize,Pusa-1121,284.89,Qtl,140.0,qtl,284.89
ARR0013682,2026-04-26,MANDI033,Rice,HD-2967,329.87,quintal,84.0,quintal,329.87
ARR0011616,2026-06-22,MANDI020,Sugarcane,PBW-343,403.47 qtl,,,qtl,403.47
ARR0001511,2026-03-21,MANDI015,Sugarcane,Local,32.786,tonnes,145.0,tonnes,327.86
ARR0010924,2026-03-30,MANDI042,Maize,Hybrid,30.629,Tonnes,118.0,tonnes,306.29
ARR0004580,2026-03-03,MANDI052,Rice,Hybrid,4.345000000000001,Tonnes,39.0,tonnes,43.45
ARR0017060,2026-06-12,MANDI057,Wheat,PBW-343,20.062,tonnes,,tonnes,200.62
ARR0021804,2026-08-06,MANDI008,Sugarcane,PBW-343,46133.0,kg,141.0,kg,461.33
ARR0008981,2026-02-02,MANDI009,Sugarcane,HD-2967,32951.0,KG,114.0,kg,329.51
ARR0001423,2026-08-12,MANDI038,Sugarcane,Local,11491.0,kg,65.0,kg,114.91
ARR0019434,2026-07-25,MANDI039,Maize,,114.66 qtl,,145.0,qtl,114.66
ARR0023481,2026-01-24,MANDI025,Wheat,Premium,325.0,qtl,84.0,qtl,325.0
ARR0011243,2026-05-21,MANDI039,Rice,Local,"48,826.0 KG",,28.0,kg,488.26
ARR0019074,2026-01-15,MANDI011,Maize,Local,356.9,Q,27.0,q,356.9
ARR0006528,2026-03-11,MANDI018,Rice,PBW-343,288.86 qtl,,32.0,qtl,288.86
ARR0015957,2026-04-17,MANDI022,Wheat,,343.8,Qtl,96.0,qtl,343.8
ARR0010698,2026-02-09,MANDI029,Mustard,Hybrid,444.42,quintal,30.0,quintal,444.42
ARR0022312,2026-03-16,MANDI045,Rice,Pusa-1121,310.43,quintal,80.0,quintal,310.43
ARR0022980,2026-08-11,MANDI048,Sugarcane,HD-2967,265.05,Q,137.0,q,265.05
ARR0002360,2026-08-07,MANDI032,Rice,HD-2967,365.7 qtl,,66.0,qtl,365.7
ARR0002158,2026-04-24,MANDI013,Maize,Local,7.284999999999999,MT,,mt,72.85
ARR0006441,2026-05-31,MANDI045,Maize,Pusa-1121,67.75,Quintals,93.0,quintals,67.75
ARR0023690,2026-04-26,MANDI012,Sugarcane,HD-2967,196.87 qtl,,,qtl,196.87
ARR0023480,2026-05-08,MANDI035,Rice,Hybrid,416.66,Q,86.0,q,416.66
ARR0006353,2026-03-07,MANDI019,Mustard,Pusa-1121,41.755,T,25.0,t,417.55
ARR0014875,2026-03-02,MANDI012,Wheat,Premium,146.05 qtl,,129.0,qtl,146.05
ARR0023428,2026-08-15,MANDI002,Rice,Premium,46.72 qtl,,57.0,qtl,46.72
ARR0005054,2026-08-10,MANDI017,Sugarcane,Hybrid,398.4,quintal,90.0,quintal,398.4
ARR0003411,2026-06-22,MANDI051,Rice,PBW-343,27251.0,KGS,67.0,kgs,272.51
ARR0023999,2026-07-15,MANDI040,Wheat,PBW-343,46.368,T,,t,463.68
ARR0004472,2026-03-22,MANDI004,Wheat,,332.55,qtl,,qtl,332.55
ARR0001348,2026-04-05,MANDI036,Cotton,Pusa-1121,17.359,MT,5.0,mt,173.59000000000003
ARR0020572,2026-06-27,MANDI056,Wheat,,"23,094.0 KG",,34.0,kg,230.94
ARR0021537,2026-02-03,MANDI003,Maize,PBW-343,48.844,T,67.0,t,488.44
ARR0008138,2026-08-27,MANDI033,Wheat,,114.36,qtl,17.0,qtl,114.36
ARR0002141,2026-05-11,MANDI022,Mustard,PBW-343,"13,407.0 KG",,112.0,kg,134.07
ARR0017898,2026-08-15,MANDI043,Rice,,231.61,Qtl,114.0,qtl,231.61
ARR0013746,2026-04-20,MANDI028,Rice,HD-2967,49.358999999999995,MT,42.0,mt,493.5899999999999
ARR0004102,2026-05-07,MANDI051,Maize,Premium,170.15,Q,44.0,q,170.15
ARR0019081,2026-05-06,MANDI003,Rice,,29614.0,KG,,kg,296.14
ARR0010825,2026-03-24,MANDI012,Cotton,HD-2967,2811.0,Kgs,138.0,kgs,28.11
ARR0021816,2026-06-01,MANDI037,Rice,Premium,43092.0,Kgs,34.0,kgs,430.92
ARR0005712,2026-08-12,MANDI024,Rice,PBW-343,"15,160.0 KG",,62.0,kg,151.6
ARR0004192,2026-05-14,MANDI009,Wheat,Pusa-1121,23200.0,KG,74.0,kg,232.0
ARR0009713,2026-04-17,MANDI005,Cotton,Pusa-1121,39512.0,Kgs,47.0,kgs,395.12
ARR0005529,2026-06-18,MANDI016,Maize,Local,416.11 qtl,,,qtl,416.11
ARR0015740,2026-03-19,MANDI044,Rice,HD-2967,"18,431.0 KG",,,kg,184.31
ARR0001816,2026-01-28,MANDI016,Cotton,Pusa-1121,362.65 qtl,,64.0,qtl,362.65
ARR0009321,2026-09-08,MANDI046,Rice,,15324.0,KG,,kg,153.24
ARR0003211,2026-08-15,MANDI029,Wheat,PBW-343,35.175,MT,98.0,mt,351.75
ARR0014236,2026-01-24,MANDI035,Wheat,PBW-343,36.212,MT,14.0,mt,362.12
ARR0007307,2026-03-06,MANDI056,Mustard,Hybrid,283.98,Q,138.0,q,283.98
ARR0023057,2026-03-03,MANDI043,Maize,Premium,-487.58,KG,136.0,kg,
ARR0020032,2026-08-11,MANDI005,Maize,Premium,21.711000000000002,Tonnes,,tonnes,217.11
ARR0006934,2026-08-29,MANDI036,Mustard,,333.57,quintal,150.0,quintal,333.57
ARR0014418,2026-02-01,MANDI054,Sugarcane,Hybrid,424.52,quintal,107.0,quintal,424.52
ARR0013062,2026-07-19,MANDI017,Rice,,"20,546.0 KG",,69.0,kg,205.46
ARR0015863,2026-04-16,MANDI041,Sugarcane,Premium,326.93,quintal,103.0,quintal,326.93
ARR0003114,2026-02-01,MANDI033,Maize,PBW-343,255.88,Quintals,120.0,quintals,255.88
ARR0005043,2026-03-10,MANDI034,Maize,Hybrid,18.611,tonnes,,tonnes,186.11
ARR0008655,2026-02-15,MANDI025,Mustard,HD-2967,"39,208.0 KG",,74.0,kg,392.08
ARR0000867,2026-08-20,MANDI025,Wheat,Premium,14227.000000000002,KG,67.0,kg,142.27
ARR0016335,2026-01-15,MANDI010,Rice,HD-2967,46081.0,kg,58.0,kg,460.81
ARR0012849,2026-01-14,MANDI043,Sugarcane,Premium,181.37 qtl,,98.0,qtl,181.37
ARR0015594,2026-04-16,MANDI025,Cotton,HD-2967,-461.91,Qtl,90.0,qtl,
ARR0013183,2026-03-15,MANDI039,Maize,,26150.0,Kilo,104.0,kilo,261.5
ARR0001057,2026-06-27,MANDI006,Wheat,,19621.0,KG,63.0,kg,196.21
ARR0011504,2026-04-09,MANDI019,Mustard,Pusa-1121,266.88,quintal,,quintal,266.88
ARR0003201,2026-08-28,MANDI044,Cotton,Premium,95.84,qtl,54.0,qtl,95.84
ARR0013839,2026-01-31,MANDI009,Mustard,PBW-343,"18,897.0 KG",,19.0,kg,188.97
ARR0002172,2026-03-02,MANDI030,Wheat,Hybrid,28414.0,kg,55.0,kg,284.14
ARR0005383,2026-01-13,MANDI032,Maize,,319.04 qtl,,45.0,qtl,319.04
ARR0023768,2026-01-19,MANDI044,Wheat,Hybrid,"48,053.0 KG",,130.0,kg,480.53000000000003
ARR0014582,2026-07-27,MANDI034,Cotton,Hybrid,188.23,Qtl,104.0,qtl,188.23
ARR0006259,2026-06-17,MANDI011,Wheat,Local,287.97 qtl,,81.0,qtl,287.97
ARR0016600,2026-07-19,MANDI008,Rice,Premium,33.668,MT,118.0,mt,336.68
ARR0006425,2026-05-04,MANDI053,Cotton,,35384.0,KG,106.0,kg,353.84000000000003
ARR0003456,2026-03-09,MANDI013,Sugarcane,PBW-343,23.222,T,80.0,t,232.22000000000003
ARR0004227,2026-01-27,MANDI046,Rice,Premium,"45,546.0 KG",,34.0,kg,455.46000000000004
ARR0011792,2026-05-16,MANDI028,Sugarcane,Premium,49.062,T,44.0,t,490.62
ARR0006866,2026-02-22,MANDI036,Wheat,,56.6,Qtl,138.0,qtl,56.6
ARR0016452,2026-05-12,MANDI056,Wheat,Premium,38428.0,kg,18.0,kg,384.28000000000003
ARR0004344,2026-12-01,MANDI003,Sugarcane,Pusa-1121,428.93,Qtl,106.0,qtl,428.93
ARR0001191,2026-08-06,MANDI036,Cotton,PBW-343,39.806,Tonnes,100.0,tonnes,398.05999999999995
ARR0001806,2026-07-25,MANDI040,Cotton,HD-2967,266.07,qtl,,qtl,266.07
ARR0021894,2026-05-15,MANDI056,Maize,Local,41.896,Tonnes,,tonnes,418.96000000000004
ARR0001890,2026-07-03,MANDI036,Sugarcane,,"34,986.0 KG",,87.0,kg,349.86
ARR0009527,2026-02-02,MANDI038,Cotton,Premium,46.51,Qtl,81.0,qtl,46.51
ARR0005721,2026-02-13,MANDI023,Wheat,Pusa-1121,356.43,Quintals,,quintals,356.43
ARR0019726,2026-08-24,MANDI004,Mustard,Pusa-1121,1.95,Tonnes,23.0,tonnes,19.5
ARR0000424,2026-08-27,MANDI046,Mustard,Pusa-1121,263.32,quintal,105.0,quintal,263.32
ARR0013677,2026-07-14,MANDI055,Mustard,Premium,40399.0,Kgs,102.0,kgs,403.99
ARR0009150,2026-08-05,MANDI034,Mustard,,15.13,Qtl,63.0,qtl,15.13
ARR0003003,2026-02-12,MANDI056,Mustard,Pusa-1121,43.83,tonnes,11.0,tonnes,438.29999999999995
ARR0000313,2026-07-24,MANDI018,Rice,Hybrid,265.1 qtl,,89.0,qtl,265.1
ARR0021707,2026-05-11,MANDI019,Cotton,Local,23893.0,Kilo,84.0,kilo,238.93
ARR0013339,2026-05-27,MANDI056,Cotton,Premium,160.83,quintal,51.0,quintal,160.83
ARR0012693,2026-02-07,MANDI045,Cotton,Pusa-1121,37.63,Qtl,87.0,qtl,37.63
ARR0003800,2026-09-09,MANDI042,Cotton,Local,35429.0,kg,53.0,kg,354.29
ARR0020804,2026-08-04,MANDI012,Rice,Local,40.807,tonnes,132.0,tonnes,408.07000000000005
ARR0012805,2026-06-04,MANDI042,Rice,,200.01 qtl,,21.0,qtl,200.01
ARR0023925,2026-03-13,MANDI018,Cotton,,47.429,T,5.0,t,474.29
ARR0004985,2026-08-04,MANDI015,Wheat,PBW-343,-334.95,KG,124.0,kg,
ARR0004246,2026-01-24,MANDI006,Mustard,PBW-343,18745.0,Kilo,48.0,kilo,187.45000000000002
ARR0024036,2026-01-29,MANDI007,Sugarcane,PBW-343,38793.0,KG,77.0,kg,387.93
ARR0016287,2026-04-17,MANDI042,Maize,PBW-343,39370.0,KG,81.0,kg,393.7
ARR0004795,2026-05-11,MANDI050,Sugarcane,,391.36 qtl,,60.0,qtl,391.36
ARR0020002,2026-08-03,MANDI053,Cotton,PBW-343,383.35,qtl,55.0,qtl,383.35
ARR0011052,2026-06-15,MANDI053,Wheat,Hybrid,43.149,T,34.0,t,431.49
ARR0011193,2026-06-17,MANDI046,Sugarcane,,"43,188.0 KG",,84.0,kg,431.88
ARR0008351,2026-01-14,MANDI031,Rice,Hybrid,37410.0,Kilo,78.0,kilo,374.1
ARR0002596,2026-05-16,MANDI048,Maize,Pusa-1121,287.02,qtl,125.0,qtl,287.02
ARR0023879,2026-07-02,MANDI042,Mustard,HD-2967,251.07 qtl,,15.0,qtl,251.07
ARR0020211,2026-06-07,MANDI018,Maize,PBW-343,39.814,Tonnes,77.0,tonnes,398.14
ARR0001969,2026-03-20,MANDI042,Rice,Hybrid,70.92,quintal,115.0,quintal,70.92
ARR0021090,2026-05-07,MANDI018,Cotton,Premium,252.8 qtl,,40.0,qtl,252.8
ARR0015815,2026-02-03,MANDI016,Wheat,Hybrid,7883.0,KG,25.0,kg,78.83
ARR0005344,2026-02-16,MANDI044,Cotton,Premium,56.59,Q,30.0,q,56.59
ARR0023418,2026-07-07,MANDI009,Wheat,Local,37.851,T,47.0,t,378.51
ARR0007469,2026-01-29,MANDI001,Wheat,Local,33227.0,Kgs,14.0,kgs,332.27
ARR0006242,2026-08-10,MANDI011,Mustard,Pusa-1121,287.71,Q,126.0,q,287.71
ARR0024016,2026-04-29,MANDI040,Cotton,Hybrid,32.397000000000006,Tonnes,72.0,tonnes,323.97
ARR0014469,2026-05-06,MANDI047,Rice,,30.377,T,67.0,t,303.77
ARR0021706,2026-03-18,MANDI011,Rice,Premium,30.186,MT,73.0,mt,301.86
ARR0023740,2026-01-25,MANDI037,Cotton,Premium,218.21 qtl,,43.0,qtl,218.21
ARR0012470,2026-06-10,MANDI042,Rice,Local,72.15,Qtl,76.0,qtl,72.15
ARR0008609,2026-07-24,MANDI007,Mustard,HD-2967,445.65 qtl,,15.0,qtl,445.65
ARR0022828,2026-08-01,MANDI053,Rice,PBW-343,26.279000000000003,T,128.0,t,262.79
ARR0011488,2026-05-03,MANDI023,Mustard,HD-2967,314.29,Q,,q,314.29
ARR0000502,2026-07-02,MANDI050,Sugarcane,Hybrid,2647.0,KGS,,kgs,26.47
ARR0011779,2026-04-22,MANDI018,Cotton,Hybrid,"31,070.0 KG",,36.0,kg,310.7
ARR0021991,2026-04-06,MANDI040,Cotton,HD-2967,38012.0,KGS,42.0,kgs,380.12
ARR0021329,2026-04-29,MANDI025,Maize,Premium,"49,065.0 KG",,85.0,kg,490.65000000000003
ARR0014476,2026-03-06,MANDI028,Sugarcane,Pusa-1121,125.29,qtl,145.0,qtl,125.29
ARR0004392,2026-01-05,MANDI053,Mustard,HD-2967,459.39,Q,34.0,q,459.39
ARR0004521,2026-04-10,MANDI051,Rice,Local,5.891,T,6.0,t,58.91
ARR0005876,2026-08-22,MANDI050,Sugarcane,Local,462.47,Quintals,37.0,quintals,462.47
ARR0020364,2026-06-08,MANDI005,Maize,PBW-343,49.702,tonnes,,tonnes,497.02
ARR0017308,2026-03-16,MANDI044,Maize,Pusa-1121,8275.0,kg,,kg,82.75
ARR0022072,2026-05-26,MANDI040,Maize,HD-2967,33.53,Qtl,141.0,qtl,33.53
ARR0006889,2026-05-06,MANDI025,Maize,,"30,197.000000000004 KG",,26.0,kg,301.97
ARR0020647,2026-04-07,MANDI014,Maize,Local,120.17 qtl,,54.0,qtl,120.17
ARR0022749,2026-01-10,MANDI049,Cotton,Local,376.2,quintal,132.0,quintal,376.2
ARR0001744,2026-02-13,MANDI029,Mustard,Local,126.19 qtl,,55.0,qtl,126.19
ARR0010466,2026-06-08,MANDI011,Rice,Pusa-1121,-358.48,Qtl,,qtl,
ARR0011498,2026-01-22,MANDI032,Cotton,HD-2967,13647.999999999998,KG,,kg,136.48
ARR0009677,2026-02-05,MANDI018,Sugarcane,HD-2967,33.302,Tonnes,,tonnes,333.02
ARR0002228,2026-02-21,MANDI027,Rice,Local,"4,512.0 KG",,45.0,kg,45.12
ARR0014881,2026-07-13,MANDI042,Wheat,HD-2967,18.76,Qtl,,qtl,18.76
ARR0021462,2026-01-18,MANDI032,Mustard,Hybrid,424.35,Q,90.0,q,424.35
ARR0005573,2026-05-16,MANDI007,Rice,Local,28342.0,Kilo,64.0,kilo,283.42
ARR0017368,2026-08-02,MANDI050,Maize,,6164.0,kg,126.0,kg,61.64
ARR0011767,2026-06-06,MANDI036,Mustard,Hybrid,192.21 qtl,,58.0,qtl,192.21
ARR0008293,2026-05-01,MANDI018,Sugarcane,Pusa-1121,280.27 qtl,,74.0,qtl,280.27
ARR0007899,2026-08-05,MANDI037,Sugarcane,Premium,11811.0,KGS,111.0,kgs,118.11
ARR0022092,2026-07-04,MANDI002,Cotton,Pusa-1121,"36,615.0 KG",,75.0,kg,366.15000000000003
ARR0000324,2026-03-17,MANDI049,Rice,Pusa-1121,33.878,Tonnes,79.0,tonnes,338.78
ARR0020548,2026-03-25,MANDI054,Rice,HD-2967,42.706,MT,51.0,mt,427.06000000000006
ARR0017996,2026-01-31,MANDI057,Wheat,Pusa-1121,"35,861.0 KG",,,kg,358.61
ARR0003452,2026-02-14,MANDI005,Wheat,,226.84,qtl,9.0,qtl,226.84
ARR0016817,2026-02-08,MANDI039,Maize,Premium,8.381,MT,88.0,mt,83.81
ARR0009659,2026-04-22,MANDI057,Wheat,Premium,7.859999999999999,T,82.0,t,78.6
ARR0006966,2026-01-25,MANDI002,Mustard,PBW-343,48.86 qtl,,80.0,qtl,48.86
ARR0017871,2026-06-12,MANDI029,Mustard,Hybrid,305.48 qtl,,,qtl,305.48
ARR0014765,2026-03-17,MANDI051,Cotton,Hybrid,7230.0,KG,82.0,kg,72.3
ARR0019139,2026-02-14,MANDI037,Sugarcane,Premium,15.632,Tonnes,,tonnes,156.32
ARR0013043,2026-04-15,MANDI027,Sugarcane,Local,7623.999999999999,Kgs,98.0,kgs,76.24
ARR0022494,2026-05-20,MANDI039,Mustard,PBW-343,498.61,quintal,128.0,quintal,498.61
ARR0019400,2026-05-26,MANDI010,Maize,Premium,"37,945.0 KG",,77.0,kg,379.45
ARR0020729,2026-02-17,MANDI032,Wheat,PBW-343,"44,830.0 KG",,,kg,448.3
ARR0006516,2026-09-05,MANDI029,Rice,Premium,310.44,Qtl,,qtl,310.44
ARR0006683,2026-02-23,MANDI001,Mustard,PBW-343,8.773,MT,45.0,mt,87.72999999999999
ARR0004547,2026-02-28,MANDI028,Wheat,Pusa-1121,41137.0,kg,83.0,kg,411.37
ARR0014691,2026-08-01,MANDI055,Cotton,Pusa-1121,397.04,qtl,32.0,qtl,397.04
ARR0004690,2026-07-13,MANDI042,Sugarcane,Premium,20813.0,KG,5.0,kg,208.13
ARR0018870,2026-03-19,MANDI045,Wheat,HD-2967,28.659,tonnes,31.0,tonnes,286.59
ARR0014138,2026-04-06,MANDI007,Sugarcane,Premium,40089.0,Kgs,,kgs,400.89
ARR0015761,2026-09-02,MANDI043,Rice,Local,9120.0,kg,41.0,kg,91.2
ARR0013345,2026-04-05,MANDI035,Rice,Pusa-1121,353.55,quintal,83.0,quintal,353.55
ARR0012472,2026-04-07,MANDI004,Maize,PBW-343,22666.0,kg,107.0,kg,226.66
ARR0010820,2026-08-30,MANDI051,Sugarcane,Hybrid,45.388,MT,19.0,mt,453.88
ARR0002982,2026-04-21,MANDI017,Wheat,HD-2967,14843.0,KG,78.0,kg,148.43
ARR0000151,2026-03-26,MANDI030,Wheat,Local,3219.0,KG,51.0,kg,32.19
ARR0005664,2026-09-07,MANDI001,Cotton,Pusa-1121,47.266000000000005,Tonnes,90.0,tonnes,472.6600000000001
ARR0011287,2026-05-26,MANDI054,Maize,PBW-343,39.748000000000005,Tonnes,111.0,tonnes,397.48
ARR0020688,2026-04-02,MANDI002,Cotton,,1.05,MT,119.0,mt,10.5
ARR0009200,2026-01-31,MANDI012,Rice,HD-2967,39692.0,Kilo,119.0,kilo,396.92
ARR0023336,2026-02-14,MANDI041,Mustard,Premium,-67.76,Qtl,126.0,qtl,
ARR0003464,2026-02-06,MANDI005,Wheat,Local,-453.03,Qtl,80.0,qtl,
ARR0006341,2026-10-04,MANDI001,Mustard,HD-2967,-278.82,KG,,kg,
ARR0006880,2026-05-09,MANDI012,Cotton,Premium,16.05,T,,t,160.5
ARR0012931,2026-01-21,MANDI001,Mustard,HD-2967,16.484,tonnes,90.0,tonnes,164.84000000000003
