date,mandi_id,crop_name,arrival_quantity_qtl,farmer_count,arrival_record_count,arrival_per_farmer_qtl,min_price,max_price,modal_price,msp,price_record_count,mandi_name,district,state,price_gap,price_gap_percent,below_msp
2026-01-02,MANDI049,Sugarcane,331.51,63.0,1.0,5.26,,,,,,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh,,,
2026-01-02,MANDI051,Maize,300.17,42.0,1.0,7.15,,,,,,Gulbarga Market,Saharanpur,Uttar Pradesh,,,
2026-01-02,MANDI051,Mustard,296.75,132.0,1.0,2.25,,,,,,Gulbarga Market,Saharanpur,Uttar Pradesh,,,
2026-01-02,MANDI052,Mustard,,,,,5746.0,7164.0,6455.36,5650.0,1.0,Kakinada APMC,Saharanpur,Uttar Pradesh,805.36,14.25,0.0
2026-01-02,MANDI052,Wheat,133.87,84.0,1.0,1.59,,,,,,Kakinada APMC,Saharanpur,Uttar Pradesh,,,
2026-01-02,MANDI053,Cotton,467.82,26.0,1.0,17.99,5726.43,6303.78,,,1.0,Panihati Market,Saharanpur,Uttar Pradesh,,,
2026-01-02,MANDI053,Rice,341.6,50.0,1.0,6.83,,,,,,Panihati Market,Saharanpur,Uttar Pradesh,,,
2026-01-02,MANDI054,Cotton,392.17,139.0,2.0,2.82,,,,,,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh,,,
2026-01-02,MANDI054,Mustard,397.47,166.0,2.0,2.39,,,,,,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh,,,
2026-01-02,MANDI055,Maize,25.89,30.0,1.0,0.86,,,,,,Chandigarh APMC,Bareilly,Uttar Pradesh,,,
2026-01-02,MANDI055,Mustard,195.87,112.0,1.0,1.75,,,,,,Chandigarh APMC,Bareilly,Uttar Pradesh,,,
2026-01-02,MANDI056,Rice,458.23,134.0,1.0,3.42,,,,,,Bilaspur Mandi,Bareilly,Uttar Pradesh,,,
2026-01-03,MANDI001,Cotton,307.12,137.0,1.0,2.24,,,,,,Hyderabad Mandi,Ludhiana,Punjab,,,
2026-01-03,MANDI001,Sugarcane,113.12,116.0,1.0,0.98,,,,,,Hyderabad Mandi,Ludhiana,Punjab,,,
2026-01-03,MANDI002,Mustard,,,,,5771.24,6931.52,6351.38,5650.0,1.0,Solapur Mandi,Ludhiana,Punjab,701.38,12.41,0.0
2026-01-03,MANDI002,Rice,242.3,50.0,1.0,4.85,,,,,,Solapur Mandi,Ludhiana,Punjab,,,
2026-01-03,MANDI002,Sugarcane,431.36,,1.0,,,,,,,Solapur Mandi,Ludhiana,Punjab,,,
2026-01-03,MANDI002,Wheat,927.56,70.0,3.0,13.25,,,,,,Solapur Mandi,Ludhiana,Punjab,,,
2026-01-03,MANDI003,Maize,0.0,146.0,1.0,0.0,,,,,,Vijayawada Mandi,Ludhiana,Punjab,,,
2026-01-03,MANDI003,Wheat,142.86,94.0,1.0,1.52,,,,,,Vijayawada Mandi,Ludhiana,Punjab,,,
2026-01-03,MANDI004,Cotton,110.58,52.0,1.0,2.13,6713.61,7482.19,7097.9,6620.0,1.0,Khandwa Grain Market,Ludhiana,Punjab,477.9,7.22,0.0
2026-01-03,MANDI004,Maize,366.04,64.0,1.0,5.72,,,,,,Khandwa Grain Market,Ludhiana,Punjab,,,
2026-01-03,MANDI006,Maize,130.13,,1.0,,,,,,,Kochi Mandi,Amritsar,Punjab,,,
2026-01-03,MANDI006,Sugarcane,302.59,105.0,1.0,2.88,,,,,,Kochi Mandi,Amritsar,Punjab,,,
2026-01-03,MANDI007,Cotton,206.54,90.0,1.0,2.29,,,,,,Nashik Mandi,Amritsar,Punjab,,,
2026-01-03,MANDI007,Sugarcane,1019.33,56.0,3.0,18.2,,,,,,Nashik Mandi,Amritsar,Punjab,,,
2026-01-03,MANDI007,Wheat,44.44,94.0,1.0,0.47,,,,,,Nashik Mandi,Amritsar,Punjab,,,
2026-01-03,MANDI008,Mustard,163.66,14.0,1.0,11.69,,,,,,Bijapur Market,Amritsar,Punjab,,,
2026-01-03,MANDI008,Sugarcane,,,,,3155.6,3654.1,3404.85,3500.0,1.0,Bijapur Market,Amritsar,Punjab,-95.15,-2.72,1.0
2026-01-03,MANDI009,Cotton,343.22,141.0,1.0,2.43,,,,,,Jamshedpur APMC,Jalandhar,Punjab,,,
2026-01-03,MANDI009,Wheat,279.61,52.0,1.0,5.38,,,,,,Jamshedpur APMC,Jalandhar,Punjab,,,
2026-01-03,MANDI010,Cotton,371.72,52.0,1.0,7.15,,,,,,Dhule APMC,Jalandhar,Punjab,,,
2026-01-03,MANDI010,Mustard,13.95,132.0,1.0,0.11,,,,,,Dhule APMC,Jalandhar,Punjab,,,
2026-01-03,MANDI010,Sugarcane,425.75,102.0,1.0,4.17,,,,,,Dhule APMC,Jalandhar,Punjab,,,
2026-01-03,MANDI011,Mustard,381.0,76.0,1.0,5.01,,,,,,Arrah Mandi,Patiala,Punjab,,,
2026-01-03,MANDI012,Cotton,229.93,63.0,1.0,3.65,,,,,,Gaya Grain Market,Patiala,Punjab,,,
2026-01-03,MANDI012,Mustard,483.58,,1.0,,4983.76,6212.94,5598.35,,1.0,Gaya Grain Market,Patiala,Punjab,,,
2026-01-03,MANDI013,Wheat,150.18,,1.0,,,,,,,Aurangabad Market,Patiala,Punjab,,,
2026-01-03,MANDI014,Wheat,487.51,60.0,1.0,8.13,,,,,,Bathinda Grain Market,Patiala,Punjab,,,
2026-01-03,MANDI015,Maize,565.16,32.0,2.0,17.66,,,,,,Amravati Grain Market,Bathinda,Punjab,,,
2026-01-03,MANDI015,Wheat,458.84,86.0,2.0,5.34,,,,,,Amravati Grain Market,Bathinda,Punjab,,,
2026-01-03,MANDI016,Cotton,,,,,6903.0,7869.61,7386.3,6620.0,1.0,Kulti APMC,Bathinda,Punjab,766.3,11.58,0.0
2026-01-03,MANDI016,Mustard,405.33,131.0,1.0,3.09,,,,,,Kulti APMC,Bathinda,Punjab,,,
2026-01-03,MANDI016,Sugarcane,320.04,19.0,1.0,16.84,,,,,,Kulti APMC,Bathinda,Punjab,,,
2026-01-03,MANDI016,Wheat,0.0,,1.0,,,,,,,Kulti APMC,Bathinda,Punjab,,,
2026-01-03,MANDI017,Maize,33.77,133.0,1.0,0.25,,,,,,Parbhani Market,Unknown,Punjab,,,
2026-01-03,MANDI017,Wheat,,,,,,2223.14,2113.17,,1.0,Parbhani Market,Unknown,Punjab,,,
2026-01-03,MANDI018,Maize,270.79,33.0,1.0,8.21,,,,,,Jaunpur Mandi,Moga,Punjab,,,
2026-01-03,MANDI019,Rice,,,,,1950.06,2311.34,2130.7,2183.0,1.0,Karimnagar Grain Market,Moga,Punjab,-52.3,-2.4,1.0
2026-01-03,MANDI019,Sugarcane,548.62,77.0,2.0,7.12,,,,,,Karimnagar Grain Market,Moga,Punjab,,,
2026-01-03,MANDI020,Cotton,0.0,116.0,1.0,0.0,,,,,,Kadapa Mandi,Ferozepur,Punjab,,,
2026-01-03,MANDI020,Maize,146.64,56.0,1.0,2.62,,,,,,Kadapa Mandi,Ferozepur,Punjab,,,
2026-01-03,MANDI020,Wheat,0.0,98.0,1.0,0.0,,,,,,Kadapa Mandi,Ferozepur,Punjab,,,
2026-01-03,MANDI021,Cotton,,,,,5950.0,7178.0,6564.0,6620.0,1.0,Guna Mandi,Ferozepur,Punjab,-56.0,-0.85,1.0
2026-01-03,MANDI021,Rice,44.9,144.0,1.0,0.31,,,,,,Guna Mandi,Ferozepur,Punjab,,,
2026-01-03,MANDI021,Wheat,329.0,89.0,1.0,3.7,,,,,,Guna Mandi,Ferozepur,Punjab,,,
2026-01-03,MANDI022,Sugarcane,360.0,,1.0,,,,,,,Eluru APMC,Karnal,Haryana,,,
2026-01-03,MANDI022,Wheat,147.58,127.0,1.0,1.16,1965.0,2250.49,2107.59,2275.0,1.0,Eluru APMC,Karnal,Haryana,-167.41,-7.36,1.0
2026-01-03,MANDI023,Rice,80.66,35.0,1.0,2.3,,,,,,Panihati APMC,Karnal,Haryana,,,
2026-01-03,MANDI023,Sugarcane,227.9,93.0,1.0,2.45,,,,,,Panihati APMC,Karnal,Haryana,,,
2026-01-03,MANDI023,Wheat,391.43,,1.0,,,,,,,Panihati APMC,Karnal,Haryana,,,
2026-01-03,MANDI025,Cotton,476.47,40.0,1.0,11.91,,,,,,Dindigul APMC,Karnal,Haryana,,,
2026-01-03,MANDI025,Mustard,482.47,130.0,2.0,3.71,,,,,,Dindigul APMC,Karnal,Haryana,,,
2026-01-03,MANDI025,Sugarcane,26.87,8.0,1.0,3.36,,,,,,Dindigul APMC,Karnal,Haryana,,,
2026-01-03,MANDI025,Wheat,,,,,,2646.62,2425.37,2275.0,1.0,Dindigul APMC,Karnal,Haryana,150.37,6.61,0.0
2026-01-03,MANDI027,Wheat,249.27,,1.0,,,,,,,Kochi APMC,Hisar,Haryana,,,
2026-01-03,MANDI028,Wheat,35.86,9.0,1.0,3.98,,,,,,Machilipatnam APMC,Hisar,Haryana,,,
2026-01-03,MANDI029,Mustard,,,,,5174.0,5851.79,5513.0,,1.0,Asansol Grain Market,Sirsa,Haryana,,,
2026-01-03,MANDI030,Sugarcane,172.62,36.0,1.0,4.8,,4022.01,3654.57,3500.0,1.0,Patiala APMC,Sirsa,Haryana,154.57,4.42,0.0
2026-01-03,MANDI031,Sugarcane,132.32,,1.0,,,,,,,Nangloi Jat Mandi,Sirsa,Haryana,,,
2026-01-03,MANDI032,Maize,510.27,89.0,2.0,5.73,,,,,,Chapra Grain Market,Unknown,Haryana,,,
2026-01-03,MANDI032,Rice,468.07,62.0,1.0,7.55,,,,,,Chapra Grain Market,Unknown,Haryana,,,
2026-01-03,MANDI033,Cotton,,,,,6807.56,7816.07,7311.81,6620.0,1.0,South Dumdum Grain Market,Ambala,Haryana,691.81,10.45,0.0
2026-01-03,MANDI034,Mustard,138.44,,1.0,,,,,,,Ludhiana Grain Market,Ambala,Haryana,,,
2026-01-03,MANDI034,Sugarcane,210.73,130.0,1.0,1.62,,,,,,Ludhiana Grain Market,Ambala,Haryana,,,
2026-01-03,MANDI036,Rice,166.33,18.0,1.0,9.24,,,,,,Mysore Grain Market,Kurukshetra,Haryana,,,
2026-01-03,MANDI037,Maize,,,,,1937.9,2369.2,2153.55,2090.0,1.0,Jorhat Grain Market,Kurukshetra,Haryana,63.55,3.04,0.0
2026-01-03,MANDI038,Mustard,102.59,113.0,1.0,0.91,,,,,,Jalandhar Mandi,Kurukshetra,Haryana,,,
2026-01-03,MANDI038,Sugarcane,429.83,216.0,2.0,1.99,,,,,,Jalandhar Mandi,Kurukshetra,Haryana,,,
2026-01-03,MANDI039,Maize,293.25,136.0,1.0,2.16,,,,,,Anand Grain Market,Unknown,Haryana,,,
2026-01-03,MANDI039,Mustard,70.78,107.0,1.0,0.66,,,,,,Anand Grain Market,Unknown,Haryana,,,
2026-01-03,MANDI039,Rice,,,,,1943.44,2131.35,2037.0,2183.0,1.0,Anand Grain Market,Unknown,Haryana,-146.0,-6.69,1.0
2026-01-03,MANDI039,Wheat,296.32,99.0,2.0,2.99,,,,,,Anand Grain Market,Unknown,Haryana,,,
2026-01-03,MANDI040,Cotton,69.1,38.0,1.0,1.82,,,,,,Jodhpur Market,Fatehabad,Haryana,,,
2026-01-03,MANDI040,Sugarcane,17.96,54.0,1.0,0.33,,,,,,Jodhpur Market,Fatehabad,Haryana,,,
2026-01-03,MANDI040,Wheat,0.0,60.0,1.0,0.0,,,,,,Jodhpur Market,Fatehabad,Haryana,,,
2026-01-03,MANDI041,Cotton,499.9,81.0,1.0,6.17,,,,,,Gurgaon Grain Market,Fatehabad,Haryana,,,
2026-01-03,MANDI041,Mustard,234.01,88.0,1.0,2.66,,,,,,Gurgaon Grain Market,Fatehabad,Haryana,,,
2026-01-03,MANDI042,Cotton,227.48,63.0,1.0,3.61,,,,,,Erode Mandi,Fatehabad,Haryana,,,
2026-01-03,MANDI042,Mustard,,,,,5697.91,6040.0,5869.2,5650.0,1.0,Erode Mandi,Fatehabad,Haryana,219.2,3.88,0.0
2026-01-03,MANDI042,Sugarcane,,,,,3341.62,3969.0,3655.22,,1.0,Erode Mandi,Fatehabad,Haryana,,,
2026-01-03,MANDI043,Cotton,466.89,128.0,1.0,3.65,,,,,,Danapur Mandi,Agra,Uttar Pradesh,,,
2026-01-03,MANDI043,Rice,,,,,1989.4,2093.0,2041.0,2183.0,1.0,Danapur Mandi,Agra,Uttar Pradesh,-142.0,-6.5,1.0
2026-01-03,MANDI043,Wheat,135.56,150.0,1.0,0.9,,,,,,Danapur Mandi,Agra,Uttar Pradesh,,,
2026-01-03,MANDI044,Maize,0.0,81.0,1.0,0.0,,,,,,Dehri Mandi,Agra,Uttar Pradesh,,,
2026-01-03,MANDI045,Cotton,144.84,14.0,1.0,10.35,,,,,,Farrukhabad Mandi,Meerut,Uttar Pradesh,,,
2026-01-03,MANDI045,Sugarcane,,,,,3041.0,3580.51,3310.59,,1.0,Farrukhabad Mandi,Meerut,Uttar Pradesh,,,
2026-01-03,MANDI045,Wheat,218.62,41.0,1.0,5.33,,,,,,Farrukhabad Mandi,Meerut,Uttar Pradesh,,,
2026-01-03,MANDI046,Sugarcane,376.62,102.0,1.0,3.69,,,,,,Baranagar Market,Unknown,Uttar Pradesh,,,
2026-01-03,MANDI047,Mustard,313.16,,1.0,,,,,,,Orai Market,Muzaffarnagar,Uttar Pradesh,,,
2026-01-03,MANDI047,Rice,,,,,2221.48,,2480.0,2183.0,1.0,Orai Market,Muzaffarnagar,Uttar Pradesh,297.0,13.61,0.0
2026-01-03,MANDI047,Sugarcane,365.83,,1.0,,,,,,,Orai Market,Muzaffarnagar,Uttar Pradesh,,,
2026-01-03,MANDI048,Maize,311.87,48.0,1.0,6.5,,,,,,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,,,
2026-01-03,MANDI048,Sugarcane,576.34,113.0,2.0,5.1,3167.0,3616.0,3391.32,3500.0,1.0,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,-108.68,-3.11,1.0
2026-01-03,MANDI049,Cotton,,,,,5737.0,6281.53,6009.49,6620.0,1.0,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh,-610.51,-9.22,1.0
2026-01-03,MANDI049,Rice,176.81,50.0,1.0,3.54,,,,,,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh,,,
2026-01-03,MANDI049,Wheat,585.78,260.0,3.0,2.25,,,,,,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh,,,
2026-01-03,MANDI050,Wheat,,,,,2065.74,2357.97,2211.86,2275.0,1.0,Durg Market,Muzaffarnagar,Uttar Pradesh,-63.14,-2.78,1.0
2026-01-03,MANDI051,Maize,,,,,1957.6,2079.0,2018.27,2090.0,1.0,Gulbarga Market,Saharanpur,Uttar Pradesh,-71.73,-3.43,1.0
2026-01-03,MANDI051,Rice,,,,,2145.95,2306.0,2226.08,2183.0,1.0,Gulbarga Market,Saharanpur,Uttar Pradesh,43.08,1.97,0.0
2026-01-03,MANDI052,Cotton,32.83,,1.0,,,,,,,Kakinada APMC,Saharanpur,Uttar Pradesh,,,
2026-01-03,MANDI052,Maize,,,,,1989.74,2196.0,2092.65,2090.0,1.0,Kakinada APMC,Saharanpur,Uttar Pradesh,2.65,0.13,0.0
2026-01-03,MANDI052,Wheat,375.79,84.0,2.0,4.47,,,,,,Kakinada APMC,Saharanpur,Uttar Pradesh,,,
2026-01-03,MANDI053,Cotton,203.11,61.0,1.0,3.33,,,,,,Panihati Market,Saharanpur,Uttar Pradesh,,,
2026-01-03,MANDI053,Rice,475.77,28.0,1.0,16.99,,,,,,Panihati Market,Saharanpur,Uttar Pradesh,,,
2026-01-03,MANDI054,Cotton,353.74,47.0,1.0,7.53,,,,,,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh,,,
2026-01-03,MANDI054,Maize,183.92,,1.0,,,,,,,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh,,,
2026-01-03,MANDI054,Rice,130.37,,1.0,,,,,,,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh,,,
2026-01-03,MANDI055,Sugarcane,219.77,58.0,1.0,3.79,,,,,,Chandigarh APMC,Bareilly,Uttar Pradesh,,,
2026-01-03,MANDI056,Maize,358.8,127.0,1.0,2.83,,,,,,Bilaspur Mandi,Bareilly,Uttar Pradesh,,,
2026-01-03,MANDI056,Rice,,,,,1922.06,2183.65,,,1.0,Bilaspur Mandi,Bareilly,Uttar Pradesh,,,
2026-01-03,MANDI056,Sugarcane,,,,,3461.39,4325.0,3893.18,3500.0,1.0,Bilaspur Mandi,Bareilly,Uttar Pradesh,393.18,11.23,0.0
2026-01-03,MANDI056,Wheat,249.54,29.0,1.0,8.6,,,,,,Bilaspur Mandi,Bareilly,Uttar Pradesh,,,
2026-01-03,MANDI057,Maize,36.82,53.0,1.0,0.69,,,,,,Gorakhpur APMC,Bareilly,Uttar Pradesh,,,
2026-01-03,MANDI057,Mustard,101.16,,1.0,,,,,,,Gorakhpur APMC,Bareilly,Uttar Pradesh,,,
2026-01-03,MANDI057,Rice,258.7,194.0,2.0,1.33,2087.25,2375.22,2231.27,2183.0,2.0,Gorakhpur APMC,Bareilly,Uttar Pradesh,48.27,2.21,0.0
2026-01-04,MANDI001,Maize,,,,,2047.37,2477.0,2262.39,,1.0,Hyderabad Mandi,Ludhiana,Punjab,,,
2026-01-04,MANDI001,Rice,112.26,8.0,1.0,14.03,,,,,,Hyderabad Mandi,Ludhiana,Punjab,,,
2026-01-04,MANDI001,Sugarcane,431.21,115.0,1.0,3.75,,,,,,Hyderabad Mandi,Ludhiana,Punjab,,,
2026-01-04,MANDI002,Mustard,443.68,,1.0,,,,,,,Solapur Mandi,Ludhiana,Punjab,,,
2026-01-04,MANDI004,Maize,135.17,70.0,1.0,1.93,,,,,,Khandwa Grain Market,Ludhiana,Punjab,,,
2026-01-04,MANDI005,Mustard,,,,,5631.2,6985.0,6307.93,5650.0,1.0,Bhilwara Grain Market,Amritsar,Punjab,657.93,11.64,0.0
2026-01-04,MANDI007,Maize,236.55,,1.0,,,,,,,Nashik Mandi,Amritsar,Punjab,,,
2026-01-04,MANDI008,Mustard,,,,,5394.0,5908.49,5651.0,5650.0,1.0,Bijapur Market,Amritsar,Punjab,1.0,0.02,0.0
2026-01-04,MANDI008,Wheat,38.83,79.0,1.0,0.49,,,,,,Bijapur Market,Amritsar,Punjab,,,
2026-01-04,MANDI009,Rice,324.7,126.0,1.0,2.58,,,,,,Jamshedpur APMC,Jalandhar,Punjab,,,
2026-01-04,MANDI010,Sugarcane,279.35,27.0,1.0,10.35,,,,,,Dhule APMC,Jalandhar,Punjab,,,
2026-01-04,MANDI011,Maize,358.05,126.0,1.0,2.84,,,,,,Arrah Mandi,Patiala,Punjab,,,
2026-01-04,MANDI011,Mustard,476.37,89.0,1.0,5.35,,,,,,Arrah Mandi,Patiala,Punjab,,,
2026-01-04,MANDI012,Cotton,,,,,6238.0,6934.13,6586.0,,1.0,Gaya Grain Market,Patiala,Punjab,,,
2026-01-04,MANDI012,Mustard,390.51,136.0,1.0,2.87,,,,,,Gaya Grain Market,Patiala,Punjab,,,
2026-01-04,MANDI013,Maize,300.59,146.0,2.0,2.06,,,,,,Aurangabad Market,Patiala,Punjab,,,
2026-01-04,MANDI013,Sugarcane,290.87,100.0,1.0,2.91,,,,,,Aurangabad Market,Patiala,Punjab,,,
2026-01-04,MANDI014,Sugarcane,480.84,5.0,1.0,96.17,,,,,,Bathinda Grain Market,Patiala,Punjab,,,
2026-01-04,MANDI015,Cotton,,,,,6805.0,8305.24,7555.0,6620.0,1.0,Amravati Grain Market,Bathinda,Punjab,935.0,14.12,0.0
2026-01-04,MANDI015,Rice,471.21,74.0,1.0,6.37,,,,,,Amravati Grain Market,Bathinda,Punjab,,,
2026-01-04,MANDI015,Sugarcane,261.53,76.0,2.0,3.44,3646.88,4488.54,4068.0,3500.0,1.0,Amravati Grain Market,Bathinda,Punjab,568.0,16.23,0.0
2026-01-04,MANDI016,Maize,44.65,145.0,1.0,0.31,,,,,,Kulti APMC,Bathinda,Punjab,,,
2026-01-04,MANDI016,Mustard,650.89,137.0,2.0,4.75,,,,,,Kulti APMC,Bathinda,Punjab,,,
2026-01-04,MANDI016,Wheat,,,,,2347.3,2563.36,2455.0,2275.0,1.0,Kulti APMC,Bathinda,Punjab,180.0,7.91,0.0
2026-01-04,MANDI018,Cotton,,,,,6542.42,7509.65,7026.0,6620.0,1.0,Jaunpur Mandi,Moga,Punjab,406.0,6.13,0.0
2026-01-04,MANDI018,Mustard,,,,,5442.99,6635.0,6038.98,5650.0,1.0,Jaunpur Mandi,Moga,Punjab,388.98,6.88,0.0
2026-01-04,MANDI018,Sugarcane,75.37,,1.0,,,,,,,Jaunpur Mandi,Moga,Punjab,,,
2026-01-04,MANDI019,Sugarcane,11.63,81.0,1.0,0.14,,,,,,Karimnagar Grain Market,Moga,Punjab,,,
2026-01-04,MANDI019,Wheat,93.61,10.0,1.0,9.36,,,,,,Karimnagar Grain Market,Moga,Punjab,,,
2026-01-04,MANDI020,Rice,344.09,93.0,1.0,3.7,,,,,,Kadapa Mandi,Ferozepur,Punjab,,,
2026-01-04,MANDI020,Sugarcane,396.4,69.0,1.0,5.74,3480.63,4123.0,3802.0,3500.0,1.0,Kadapa Mandi,Ferozepur,Punjab,302.0,8.63,0.0
2026-01-04,MANDI021,Mustard,345.12,72.0,1.0,4.79,,,,,,Guna Mandi,Ferozepur,Punjab,,,
2026-01-04,MANDI021,Rice,313.36,57.0,1.0,5.5,,,,,,Guna Mandi,Ferozepur,Punjab,,,
2026-01-04,MANDI021,Sugarcane,235.12,105.0,1.0,2.24,,,,,,Guna Mandi,Ferozepur,Punjab,,,
2026-01-04,MANDI022,Sugarcane,207.82,106.0,1.0,1.96,,,,,,Eluru APMC,Karnal,Haryana,,,
2026-01-04,MANDI023,Mustard,,,,,5735.62,6619.56,6178.0,5650.0,1.0,Panihati APMC,Karnal,Haryana,528.0,9.35,0.0
2026-01-04,MANDI024,Sugarcane,,,,,3302.0,3861.31,,3500.0,1.0,Jaipur Mandi,Karnal,Haryana,,,
2026-01-04,MANDI026,Sugarcane,226.23,,1.0,,,,,,,Tadipatri Mandi,Hisar,Haryana,,,
2026-01-04,MANDI027,Cotton,,,,,6778.59,7550.55,,6620.0,1.0,Kochi APMC,Hisar,Haryana,,,
2026-01-04,MANDI027,Maize,0.0,73.0,1.0,0.0,,,,,,Kochi APMC,Hisar,Haryana,,,
2026-01-04,MANDI028,Mustard,392.64,6.0,2.0,65.44,,,,,,Machilipatnam APMC,Hisar,Haryana,,,
2026-01-04,MANDI028,Rice,209.77,83.0,1.0,2.53,,,,,,Machilipatnam APMC,Hisar,Haryana,,,
2026-01-04,MANDI029,Maize,467.97,57.0,2.0,8.21,,,,,,Asansol Grain Market,Sirsa,Haryana,,,
2026-01-04,MANDI029,Mustard,,,,,5430.88,6618.0,6024.65,,1.0,Asansol Grain Market,Sirsa,Haryana,,,
2026-01-04,MANDI029,Wheat,92.05,91.0,1.0,1.01,,,,,,Asansol Grain Market,Sirsa,Haryana,,,
2026-01-04,MANDI030,Maize,,,,,1939.45,2303.0,2121.0,2090.0,1.0,Patiala APMC,Sirsa,Haryana,31.0,1.48,0.0
2026-01-04,MANDI030,Sugarcane,,,,,3342.0,3766.0,3554.0,3500.0,1.0,Patiala APMC,Sirsa,Haryana,54.0,1.54,0.0
2026-01-04,MANDI030,Wheat,207.89,118.0,1.0,1.76,,,,,,Patiala APMC,Sirsa,Haryana,,,
2026-01-04,MANDI031,Wheat,,,,,2187.08,2638.93,2413.0,2275.0,1.0,Nangloi Jat Mandi,Sirsa,Haryana,138.0,6.07,0.0
2026-01-04,MANDI034,Cotton,235.94,,1.0,,6107.45,6730.97,6419.21,6620.0,1.0,Ludhiana Grain Market,Ambala,Haryana,-200.79,-3.03,1.0
2026-01-04,MANDI035,Maize,,,,,,2580.28,2361.97,2090.0,1.0,Guntakal Mandi,Ambala,Haryana,271.97,13.01,0.0
2026-01-04,MANDI035,Mustard,492.84,20.0,1.0,24.64,,,,,,Guntakal Mandi,Ambala,Haryana,,,
2026-01-04,MANDI035,Sugarcane,264.84,112.0,1.0,2.36,,,,,,Guntakal Mandi,Ambala,Haryana,,,
2026-01-04,MANDI036,Mustard,33.73,118.0,1.0,0.29,,,,,,Mysore Grain Market,Kurukshetra,Haryana,,,
2026-01-04,MANDI036,Wheat,348.23,80.0,1.0,4.35,,,,,,Mysore Grain Market,Kurukshetra,Haryana,,,
2026-01-04,MANDI037,Cotton,,,,,5704.81,7014.45,6360.0,6620.0,1.0,Jorhat Grain Market,Kurukshetra,Haryana,-260.0,-3.93,1.0
2026-01-04,MANDI038,Maize,,,,,1882.5,2202.0,2042.27,2090.0,1.0,Jalandhar Mandi,Kurukshetra,Haryana,-47.73,-2.28,1.0
2026-01-04,MANDI038,Mustard,170.05,98.0,1.0,1.74,,,,,,Jalandhar Mandi,Kurukshetra,Haryana,,,
2026-01-04,MANDI038,Wheat,147.48,150.0,1.0,0.98,,,,,,Jalandhar Mandi,Kurukshetra,Haryana,,,
2026-01-04,MANDI039,Mustard,374.29,120.0,2.0,3.12,5763.54,6922.33,6342.93,,1.0,Anand Grain Market,Unknown,Haryana,,,
2026-01-04,MANDI039,Rice,33.04,113.0,1.0,0.29,,,,,,Anand Grain Market,Unknown,Haryana,,,
2026-01-04,MANDI040,Wheat,308.12,105.0,1.0,2.93,,,,,,Jodhpur Market,Fatehabad,Haryana,,,
2026-01-04,MANDI041,Mustard,,,,,5721.53,6513.73,6117.63,5650.0,1.0,Gurgaon Grain Market,Fatehabad,Haryana,467.63,8.28,0.0
2026-01-04,MANDI041,Rice,,,,,2198.0,2732.68,2465.39,2183.0,1.0,Gurgaon Grain Market,Fatehabad,Haryana,282.39,12.94,0.0
2026-01-04,MANDI042,Mustard,430.66,67.0,1.0,6.43,,,,,,Erode Mandi,Fatehabad,Haryana,,,
2026-01-04,MANDI043,Cotton,272.59,43.0,1.0,6.34,,,,,,Danapur Mandi,Agra,Uttar Pradesh,,,
2026-01-04,MANDI043,Maize,420.28,127.0,1.0,3.31,,,,,,Danapur Mandi,Agra,Uttar Pradesh,,,
2026-01-04,MANDI043,Mustard,43.61,66.0,1.0,0.66,,,,,,Danapur Mandi,Agra,Uttar Pradesh,,,
2026-01-04,MANDI044,Rice,166.57,,1.0,,,,,,,Dehri Mandi,Agra,Uttar Pradesh,,,
2026-01-04,MANDI045,Rice,104.52,,1.0,,1862.0,2051.85,1956.92,2183.0,1.0,Farrukhabad Mandi,Meerut,Uttar Pradesh,-226.08,-10.36,1.0
2026-01-04,MANDI045,Sugarcane,52.13,13.0,1.0,4.01,,,,,,Farrukhabad Mandi,Meerut,Uttar Pradesh,,,
2026-01-04,MANDI045,Wheat,467.0,45.0,1.0,10.38,,,,,,Farrukhabad Mandi,Meerut,Uttar Pradesh,,,
2026-01-04,MANDI046,Cotton,,,,,5889.6,6645.0,6267.32,6620.0,1.0,Baranagar Market,Unknown,Uttar Pradesh,-352.68,-5.33,1.0
2026-01-04,MANDI046,Sugarcane,117.28,9.0,1.0,13.03,,,,,,Baranagar Market,Unknown,Uttar Pradesh,,,
2026-01-04,MANDI047,Maize,,,,,2065.5,2331.24,,2090.0,1.0,Orai Market,Muzaffarnagar,Uttar Pradesh,,,
2026-01-04,MANDI047,Mustard,,,,,5078.74,,5660.33,,1.0,Orai Market,Muzaffarnagar,Uttar Pradesh,,,
2026-01-04,MANDI047,Sugarcane,150.92,141.0,1.0,1.07,,,,,,Orai Market,Muzaffarnagar,Uttar Pradesh,,,
