record_id,date,mandi_id,district,crop_name,min_price,max_price,modal_price,msp,mandi_name,state,price_gap,price_gap_percent,below_msp,severity,severity_note
PR010770,2026-01-03,,Fatehabad,Maize,2081.0370376184,2318.51,2199.78,2090.0,,,109.78,5.25,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR001292,2026-01-03,,Patiala,Maize,1855.57,2261.14,2058.0,2090.0,,,-32.0,-1.53,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR000146,2026-01-03,,Karnal,Sugarcane,3486.08,4190.85,3838.0,3500.0,,,338.0,9.66,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR003617,2026-01-04,MANDI001,Ludhiana,Maize,2047.3673732996,2477.0,2262.39,,Hyderabad Mandi,Punjab,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR002876,2026-01-04,MANDI005,Amritsar,Mustard,5631.1994880768,6985.0,6307.9312294265,5650.0,Bhilwara Grain Market,Punjab,657.93,11.64,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR002690,2026-01-04,MANDI008,Amritsar,Mustard,5394.0,5908.49,5651.0,5650.0,Bijapur Market,Punjab,1.0,0.02,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR010559,2026-01-04,MANDI012,Patiala,Cotton,6238.0,6934.13,6586.0,,Gaya Grain Market,Punjab,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR010409,2026-01-04,MANDI015,Bathinda,Cotton,6805.0,8305.24,7555.0,6620.0,Amravati Grain Market,Punjab,935.0,14.12,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR011942,2026-01-04,MANDI015,Bathinda,Sugarcane,3646.88,4488.54,4068.0,3500.0,Amravati Grain Market,Punjab,568.0,16.23,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR003669,2026-01-04,MANDI016,Bathinda,Wheat,2347.3,2563.36,2455.0,2275.0,Kulti APMC,Punjab,180.0,7.91,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR005107,2026-01-04,MANDI018,Moga,Cotton,6542.4186280867,7509.65,7026.0,6620.0,Jaunpur Mandi,Punjab,406.0,6.13,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR007160,2026-01-04,MANDI018,Moga,Mustard,5442.99,6635.0,6038.98,5650.0,Jaunpur Mandi,Punjab,388.98,6.88,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009391,2026-01-04,MANDI020,Ferozepur,Sugarcane,3480.63,4123.0,3802.0,3500.0,Kadapa Mandi,Punjab,302.0,8.63,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR011222,2026-01-04,MANDI023,Karnal,Mustard,5735.62,6619.56,6178.0,5650.0,Panihati APMC,Haryana,528.0,9.35,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR004082,2026-01-04,MANDI024,Karnal,Sugarcane,3302.0,3861.31,,3500.0,Jaipur Mandi,Haryana,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR002738,2026-01-04,MANDI027,Hisar,Cotton,6778.59,7550.55,,6620.0,Kochi APMC,Haryana,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR008897,2026-01-04,MANDI029,Sirsa,Mustard,5430.88,6618.0,6024.65,,Asansol Grain Market,Haryana,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR002867,2026-01-04,MANDI030,Sirsa,Maize,1939.45,2303.0,2121.0,2090.0,Patiala APMC,Haryana,31.0,1.48,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR002724,2026-01-04,MANDI030,Sirsa,Sugarcane,3342.0,3766.0,3554.0,3500.0,Patiala APMC,Haryana,54.0,1.54,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR001684,2026-01-04,MANDI031,Sirsa,Wheat,2187.08,2638.93,2413.0,2275.0,Nangloi Jat Mandi,Haryana,138.0,6.07,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR001949,2026-01-04,MANDI034,Ambala,Cotton,6107.45,6730.97,6419.2124913539,6620.0,Ludhiana Grain Market,Haryana,-200.79,-3.03,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR008104,2026-01-04,MANDI035,Ambala,Maize,,2580.28,2361.97,2090.0,Guntakal Mandi,Haryana,271.97,13.01,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR010302,2026-01-04,MANDI037,Kurukshetra,Cotton,5704.81,7014.45,6360.0,6620.0,Jorhat Grain Market,Haryana,-260.0,-3.93,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR000115,2026-01-04,MANDI038,Kurukshetra,Maize,1882.5,2202.0,2042.27,2090.0,Jalandhar Mandi,Haryana,-47.73,-2.28,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR008239,2026-01-04,MANDI039,Unknown,Mustard,5763.54,6922.33,6342.93,,Anand Grain Market,Haryana,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR010489,2026-01-04,MANDI041,Fatehabad,Mustard,5721.53,6513.7320993722,6117.63,5650.0,Gurgaon Grain Market,Haryana,467.63,8.28,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR006320,2026-01-04,MANDI041,Fatehabad,Rice,2198.0,2732.68,2465.39,2183.0,Gurgaon Grain Market,Haryana,282.39,12.94,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR010255,2026-01-04,MANDI045,Meerut,Rice,1862.0,2051.85,1956.9225828072,2183.0,Farrukhabad Mandi,Uttar Pradesh,-226.08,-10.36,1.0,SEVERE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR010983,2026-01-04,MANDI046,Unknown,Cotton,5889.5963563059,6645.0,6267.32,6620.0,Baranagar Market,Uttar Pradesh,-352.68,-5.33,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR007638,2026-01-04,MANDI047,Muzaffarnagar,Maize,2065.5,2331.24,,2090.0,Orai Market,Uttar Pradesh,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009414,2026-01-04,MANDI047,Muzaffarnagar,Mustard,5078.74,,5660.33,,Orai Market,Uttar Pradesh,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR001755,2026-01-04,MANDI052,Saharanpur,Cotton,,6394.91,6135.0,6620.0,Kakinada APMC,Uttar Pradesh,-485.0,-7.33,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR003440,2026-01-04,MANDI052,Saharanpur,Mustard,5211.47,5933.0,5572.0205150825,5650.0,Kakinada APMC,Uttar Pradesh,-77.98,-1.38,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR010240,2026-01-04,MANDI053,Saharanpur,Mustard,5359.6242789172,6516.14,5937.88,5650.0,Panihati Market,Uttar Pradesh,287.88,5.1,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR011017,2026-01-04,MANDI053,Saharanpur,Rice,2261.0,2442.91,2352.1,2183.0,Panihati Market,Uttar Pradesh,169.1,7.75,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR011117,2026-01-04,MANDI055,Bareilly,Cotton,6938.36,8021.0,,,Chandigarh APMC,Uttar Pradesh,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR011344,2026-01-04,MANDI055,Bareilly,Wheat,2031.0,2399.0,2215.0,2275.0,Chandigarh APMC,Uttar Pradesh,-60.0,-2.64,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR001083,2026-01-04,MANDI057,Bareilly,Cotton,5698.42,6941.0,6319.76,,Gorakhpur APMC,Uttar Pradesh,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR011056,2026-01-04,,Ferozepur,Cotton,6655.15,8252.63,7453.89,6620.0,,,833.89,12.6,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR003526,2026-01-04,,Fatehabad,Maize,1974.0,2101.4340664036,2037.87,,,,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR003428,2026-01-04,,Bathinda,Maize,1871.0,2288.05,2079.2946461226,2090.0,,,-10.71,-0.51,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR010461,2026-01-04,,Karnal,Rice,2040.0,,2211.59,2183.0,,,28.59,1.31,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR007142,2026-01-04,,Amritsar,Sugarcane,3673.0,3927.12,3799.88,,,,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR007163,2026-01-04,,Bathinda,Sugarcane,3583.25,4467.0,4024.890565794,3500.0,,,524.89,15.0,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR000976,2026-01-04,,,Wheat,1953.8,2112.1,2032.95,2275.0,,,-242.05,-10.64,1.0,SEVERE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR000887,2026-01-04,,Ludhiana,Wheat,2046.0,2210.0,2128.13,2275.0,,,-146.87,-6.46,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR004395,2026-01-05,MANDI002,Ludhiana,Maize,1819.25,2119.19,1969.0,2090.0,Solapur Mandi,Punjab,-121.0,-5.79,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR006203,2026-01-05,MANDI002,Ludhiana,Wheat,1960.11,2334.28,2147.19,2275.0,Solapur Mandi,Punjab,-127.81,-5.62,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR005881,2026-01-05,MANDI003,Ludhiana,Cotton,6903.06,8393.82,7648.4375781322,6620.0,Vijayawada Mandi,Punjab,1028.44,15.54,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR003896,2026-01-05,MANDI003,Ludhiana,Maize,1992.16,,2230.27,2090.0,Vijayawada Mandi,Punjab,140.27,6.71,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR008438,2026-01-05,MANDI003,Ludhiana,Mustard,4882.12,5570.0,5225.99,5650.0,Vijayawada Mandi,Punjab,-424.01,-7.5,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR001578,2026-01-05,MANDI006,Amritsar,Rice,1963.0,2208.06,2085.49,2183.0,Kochi Mandi,Punjab,-97.51,-4.47,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR009636,2026-01-05,MANDI011,Patiala,Sugarcane,3147.18,3594.0,3371.0,,Arrah Mandi,Punjab,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR003473,2026-01-05,MANDI012,Patiala,Mustard,5622.0,6242.0,5932.0,5650.0,Gaya Grain Market,Punjab,282.0,4.99,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR004273,2026-01-05,MANDI013,Patiala,Cotton,6341.64,7232.1276639775,6786.88,6620.0,Aurangabad Market,Punjab,166.88,2.52,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR008003,2026-01-05,MANDI013,Patiala,Wheat,2141.49,2465.99,2304.0,2275.0,Aurangabad Market,Punjab,29.0,1.27,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR007530,2026-01-05,MANDI015,Bathinda,Cotton,6794.0,8041.0,7417.42,6620.0,Amravati Grain Market,Punjab,797.42,12.05,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR001359,2026-01-05,MANDI015,Bathinda,Sugarcane,3300.78,3844.0,3573.0,3500.0,Amravati Grain Market,Punjab,73.0,2.09,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR003892,2026-01-05,MANDI016,Bathinda,Maize,1986.0,2407.76,2196.75,2090.0,Kulti APMC,Punjab,106.75,5.11,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR007738,2026-01-05,MANDI016,Bathinda,Rice,2218.7005725959,2475.69,2347.0,2183.0,Kulti APMC,Punjab,164.0,7.51,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR010012,2026-01-05,MANDI017,Unknown,Rice,2082.04,2190.0,2135.87,2183.0,Parbhani Market,Punjab,-47.13,-2.16,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR004430,2026-01-05,MANDI021,Ferozepur,Maize,1907.86,2353.88,2130.8708373587,,Guna Mandi,Punjab,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR002932,2026-01-05,MANDI021,Ferozepur,Wheat,2111.67,2321.74,2217.0,2275.0,Guna Mandi,Punjab,-58.0,-2.55,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR007201,2026-01-05,MANDI025,Karnal,Wheat,2155.0,2312.0,2233.62,2275.0,Dindigul APMC,Haryana,-41.38,-1.82,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR010462,2026-01-05,MANDI026,Hisar,Wheat,2065.0,2480.0,2272.59,2275.0,Tadipatri Mandi,Haryana,-2.41,-0.11,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR003639,2026-01-05,MANDI027,Hisar,Cotton,,6313.18,6077.39,6620.0,Kochi APMC,Haryana,-542.61,-8.2,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR003893,2026-01-05,MANDI027,Hisar,Mustard,4813.0,5407.48,5110.0,5650.0,Kochi APMC,Haryana,-540.0,-9.56,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR000626,2026-01-05,MANDI028,Hisar,Rice,2075.6,2282.0,2179.0,2183.0,Machilipatnam APMC,Haryana,-4.0,-0.18,1.0,MODERATE_CRASH,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR006822,2026-01-05,MANDI030,Sirsa,Maize,2171.0,2577.25,2374.01,2090.0,Patiala APMC,Haryana,284.01,13.59,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR007912,2026-01-05,MANDI030,Sirsa,Sugarcane,3229.8,3946.84,3588.32,3500.0,Patiala APMC,Haryana,88.32,2.52,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR005691,2026-01-05,MANDI033,Ambala,Sugarcane,3483.51,4224.0,3853.95,,South Dumdum Grain Market,Haryana,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR003771,2026-01-05,MANDI034,Ambala,Maize,,2197.64,,,Ludhiana Grain Market,Haryana,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR001792,2026-01-05,MANDI034,Ambala,Mustard,,7003.01,6452.67,,Ludhiana Grain Market,Haryana,,,,UNKNOWN,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR011289,2026-01-05,MANDI035,Ambala,Wheat,2266.93,2771.0,2519.2,2275.0,Guntakal Mandi,Haryana,244.2,10.73,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR005885,2026-01-05,MANDI035,Ambala,Wheat,2270.0,2572.29,2421.3,2275.0,Guntakal Mandi,Haryana,146.3,6.43,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
PR010616,2026-01-05,MANDI036,Kurukshetra,Rice,2182.62,2598.0,2390.25,2183.0,Mysore Grain Market,Haryana,207.25,9.49,0.0,ABOVE_OR_EQUAL_MSP,Illustrative analytical classification only; the -10% threshold is not an official policy or market threshold.
