date,district,rainfall_mm,temperature_celsius,humidity_percent,arrival_quantity_qtl,arrival_records
2026-01-26,Hisar,23.3,25.65,77.5,637.8,2
2026-01-26,Jalandhar,20.77,30.44,71.0,564.65,2
2026-01-26,Karnal,26.47,25.3,76.5,482.83,2
2026-01-26,Kurukshetra,30.87,27.37,60.14,2040.22,9
2026-01-26,Ludhiana,23.95,24.4,48.33,354.93,2
2026-01-26,Meerut,9.1,25.7,71.0,547.8,3
2026-01-26,Moga,5.21,22.64,64.0,631.23,2
2026-01-26,Muzaffarnagar,46.74,25.65,83.5,1784.75,7
2026-01-26,Patiala,14.89,21.19,66.5,1549.8,9
2026-01-26,Saharanpur,31.5,15.11,50.0,1681.21,6
2026-01-26,Sirsa,23.72,34.56,59.4,551.11,4
2026-01-27,Agra,7.07,27.21,72.33,1514.92,6
2026-01-27,Ambala,20.0,32.9,69.0,1692.14,5
2026-01-27,Amritsar,13.42,26.35,64.0,1575.21,5
2026-01-27,Bareilly,20.0,27.17,79.0,1665.25,8
2026-01-27,Bathinda,34.51,21.06,76.0,941.29,4
2026-01-27,Fatehabad,10.5,39.4,56.0,1111.62,5
2026-01-27,Ferozepur,4.3,32.71,64.0,777.83,5
2026-01-27,Hisar,20.2,25.9,55.0,997.86,4
2026-01-27,Jalandhar,35.05,26.7,54.0,1474.24,4
2026-01-27,Karnal,24.78,26.18,67.8,2311.85,10
2026-01-27,Kurukshetra,26.16,24.94,56.0,1922.99,8
2026-01-27,Ludhiana,3.45,23.45,69.5,103.99,3
2026-01-27,Meerut,22.08,24.58,69.5,15.91,1
2026-01-27,Moga,16.0,31.6,86.0,666.35,3
2026-01-27,Muzaffarnagar,9.62,26.11,38.0,1991.95,8
2026-01-27,Patiala,17.27,34.3,44.0,1250.33,4
2026-01-27,Saharanpur,23.22,27.93,63.33,953.28,5
2026-01-27,Sirsa,24.6,22.2,47.0,1436.61,5
2026-01-27,Unknown,18.3,22.0,50.0,1064.41,3
2026-01-28,Agra,29.12,26.4,66.0,670.91,3
2026-01-28,Ambala,4.9,34.04,67.0,1121.77,4
2026-01-28,Amritsar,21.52,30.78,57.4,1462.5,6
2026-01-28,Bareilly,31.65,27.02,76.5,896.29,7
2026-01-28,Bathinda,22.48,35.05,62.0,1416.89,7
2026-01-28,Fatehabad,23.35,35.06,83.5,1787.67,7
2026-01-28,Ferozepur,33.1,18.3,,682.4,5
2026-01-28,Hisar,15.01,30.16,65.5,1098.93,5
2026-01-28,Jalandhar,34.67,24.72,79.25,783.14,2
2026-01-28,Kurukshetra,15.0,34.75,59.75,1253.41,5
2026-01-28,Ludhiana,12.4,18.81,75.0,1456.42,8
2026-01-28,Moga,43.4,29.8,47.5,1100.49,3
2026-01-28,Muzaffarnagar,25.71,26.46,63.0,3121.22,9
2026-01-28,Patiala,27.23,27.15,66.4,1231.02,5
2026-01-28,Saharanpur,30.99,22.0,39.0,1326.29,5
2026-01-29,Agra,22.36,23.13,67.5,567.26,4
2026-01-29,Ambala,16.1,35.78,,788.46,4
2026-01-29,Amritsar,22.5,26.35,73.0,2576.21,8
2026-01-29,Bareilly,33.73,30.2,58.67,2248.94,11
2026-01-29,Fatehabad,22.86,35.3,66.5,1298.95,5
2026-01-29,Hisar,13.75,26.12,56.25,1485.46,6
2026-01-29,Jalandhar,23.69,27.31,37.5,762.34,2
2026-01-29,Karnal,9.2,33.5,94.0,1715.25,6
2026-01-29,Kurukshetra,28.12,32.53,59.0,1178.61,5
2026-01-29,Ludhiana,21.5,25.9,89.0,1816.47,8
2026-01-29,Meerut,28.1,23.4,72.5,930.64,2
2026-01-29,Moga,35.04,31.39,55.4,75.97,1
2026-01-29,Muzaffarnagar,25.28,25.33,81.0,1391.79,6
2026-01-29,Patiala,11.51,28.61,75.0,1813.97,6
2026-01-29,Saharanpur,16.35,32.61,53.5,1135.54,4
2026-01-29,Sirsa,35.02,23.94,60.0,579.58,2
2026-01-29,Unknown,20.27,26.19,48.5,1963.02,7
2026-01-30,Agra,39.9,29.0,76.5,1101.07,6
2026-01-30,Ambala,29.7,31.4,56.67,2379.64,7
2026-01-30,Amritsar,37.67,24.9,61.67,2868.09,9
2026-01-30,Bareilly,29.63,31.9,63.0,1495.94,5
2026-01-30,Fatehabad,19.73,29.24,62.67,998.1,4
2026-01-30,Ferozepur,32.94,26.72,64.0,965.11,6
2026-01-30,Hisar,21.52,26.77,69.5,873.43,2
2026-01-30,Jalandhar,2.9,32.0,47.0,1924.96,5
2026-01-30,Karnal,24.64,32.49,67.6,1518.08,6
2026-01-30,Kurukshetra,30.82,25.8,34.5,1747.11,6
2026-01-30,Ludhiana,28.0,30.87,48.67,1440.96,7
2026-01-30,Meerut,31.14,26.26,31.0,28.57,2
2026-01-30,Moga,31.82,24.98,62.8,1348.36,6
2026-01-30,Muzaffarnagar,30.05,20.8,70.0,1787.95,7
2026-01-30,Patiala,13.11,34.5,60.5,1673.81,7
2026-01-30,Sirsa,0.5,34.9,43.0,2116.92,9
2026-01-30,Unknown,44.9,24.01,57.5,395.89,3
2026-01-31,Agra,20.24,27.16,74.17,422.08,1
2026-01-31,Ambala,41.6,24.71,62.0,2059.66,7
2026-01-31,Amritsar,18.0,27.86,61.4,2650.82,7
2026-01-31,Bareilly,24.25,24.36,62.8,1113.38,7
2026-01-31,Bathinda,16.07,23.68,51.2,1032.66,3
2026-01-31,Fatehabad,15.86,23.41,74.67,1361.85,4
2026-01-31,Ferozepur,30.81,24.98,70.6,1058.86,3
2026-01-31,Hisar,10.36,33.66,80.0,842.66,4
2026-01-31,Jalandhar,13.87,34.8,89.0,946.08,4
2026-01-31,Karnal,,30.39,76.0,1403.92,5
2026-01-31,Kurukshetra,33.77,20.36,61.75,1467.87,6
2026-01-31,Ludhiana,28.54,26.45,62.0,2676.38,9
2026-01-31,Meerut,24.5,25.3,80.0,439.51,1
2026-01-31,Moga,34.67,30.74,58.67,624.6,2
2026-01-31,Muzaffarnagar,30.07,28.94,69.33,1783.74,11
2026-01-31,Saharanpur,38.03,29.07,44.5,1232.88,6
2026-01-31,Sirsa,27.1,27.78,58.0,1546.82,7
2026-01-31,Unknown,31.68,29.55,70.33,1474.7,6
2026-02-01,Agra,25.57,28.94,62.5,1033.51,5
2026-02-01,Ambala,23.83,27.45,52.5,2046.9,7
2026-02-01,Amritsar,20.36,25.98,70.67,2496.07,9
2026-02-01,Bareilly,20.3,37.75,42.5,1680.19,6
2026-02-01,Bathinda,40.95,28.34,64.0,816.57,4
2026-02-01,Fatehabad,36.01,25.72,54.83,1624.33,7
2026-02-01,Ferozepur,23.96,28.07,58.0,1718.77,6
2026-02-01,Hisar,19.65,25.8,64.75,2666.18,9
2026-02-01,Jalandhar,35.87,29.07,60.0,491.5,2
2026-02-01,Karnal,,18.6,,1886.12,5
2026-02-01,Kurukshetra,26.16,32.8,50.25,1675.94,7
2026-02-01,Ludhiana,41.4,36.2,67.5,1807.16,8
2026-02-01,Moga,29.33,21.97,59.5,746.95,2
2026-02-01,Muzaffarnagar,31.83,34.02,79.67,643.03,4
2026-02-01,Patiala,29.79,22.77,63.2,1842.18,8
2026-02-01,Saharanpur,,23.0,49.0,2554.07,9
2026-02-01,Unknown,26.85,33.33,61.0,1536.62,5
2026-02-02,Agra,39.9,36.1,,2478.04,7
2026-02-02,Ambala,18.52,28.35,67.67,1542.16,9
2026-02-02,Amritsar,22.39,21.7,62.0,1988.81,6
2026-02-02,Bareilly,0.76,16.28,,1590.59,6
2026-02-02,Bathinda,43.91,24.7,55.33,807.6,3
2026-02-02,Fatehabad,48.7,31.7,91.0,455.65,2
2026-02-02,Ferozepur,28.9,26.91,66.67,722.32,4
2026-02-02,Hisar,17.0,32.44,70.75,1012.83,4
2026-02-02,Jalandhar,31.91,23.03,62.5,945.3,5
2026-02-02,Karnal,13.83,24.77,54.0,2143.07,10
2026-02-02,Kurukshetra,36.2,26.75,67.75,1051.79,4
2026-02-02,Ludhiana,29.92,28.65,58.0,2417.24,10
2026-02-02,Meerut,22.8,25.0,66.25,0.0,1
2026-02-02,Moga,18.72,35.41,91.5,486.8,2
2026-02-02,Muzaffarnagar,18.63,26.65,75.67,1084.19,5
2026-02-02,Saharanpur,35.42,30.7,70.5,2515.78,8
2026-02-02,Sirsa,19.56,36.74,54.5,702.05,3
2026-02-02,Unknown,12.8,25.5,39.0,1331.09,5
2026-02-03,Agra,20.65,32.98,47.0,408.94,2
2026-02-03,Ambala,8.38,18.0,79.0,401.89,1
2026-02-03,Amritsar,31.25,27.53,38.33,2249.66,9
2026-02-03,Bareilly,40.99,27.78,64.0,1132.58,5
2026-02-03,Bathinda,27.51,29.0,63.5,868.71,4
2026-02-03,Fatehabad,19.88,27.71,60.86,2332.42,7
2026-02-03,Ferozepur,14.47,32.96,54.33,129.03,2
2026-02-03,Hisar,22.75,28.05,49.67,662.3,2
2026-02-03,Jalandhar,22.61,35.72,46.0,1254.18,5
2026-02-03,Karnal,24.79,24.33,61.8,1366.21,6
2026-02-03,Kurukshetra,9.73,28.17,58.33,1625.46,6
2026-02-03,Ludhiana,6.1,24.54,40.5,1166.76,6
2026-02-03,Meerut,23.39,23.89,70.8,358.42,1
2026-02-03,Moga,38.0,30.3,65.33,305.05,2
2026-02-03,Muzaffarnagar,22.51,30.79,74.67,1134.63,7
2026-02-03,Patiala,27.47,23.73,63.5,1446.48,5
2026-02-03,Saharanpur,34.54,20.78,84.0,286.16,3
2026-02-03,Sirsa,24.1,28.96,63.0,824.16,5
2026-02-03,Unknown,39.4,19.1,59.0,2596.98,10
2026-02-04,Agra,37.1,22.24,60.0,1420.65,5
2026-02-04,Ambala,22.65,27.47,70.0,662.61,4
2026-02-04,Amritsar,26.95,24.1,73.5,1623.15,5
2026-02-04,Bareilly,48.0,24.46,72.5,1639.12,7
2026-02-04,Bathinda,29.0,24.23,56.0,1277.53,4
2026-02-04,Fatehabad,14.02,36.7,65.5,1460.69,7
2026-02-04,Ferozepur,18.22,24.02,56.5,1024.8,3
2026-02-04,Hisar,24.8,27.76,68.5,344.79,1
2026-02-04,Jalandhar,15.07,22.4,73.0,776.24,6
2026-02-04,Karnal,28.85,34.7,59.67,3261.1,12
2026-02-04,Kurukshetra,29.16,29.43,39.0,384.85,2
2026-02-04,Ludhiana,34.02,28.3,53.5,2335.91,12
2026-02-04,Meerut,26.6,36.22,79.0,690.7,2
2026-02-04,Moga,11.8,35.22,50.0,469.62,3
2026-02-04,Muzaffarnagar,23.3,24.69,59.5,619.31,4
2026-02-04,Patiala,48.5,31.7,68.2,1845.12,8
2026-02-04,Saharanpur,10.92,26.05,61.0,866.96,7
2026-02-04,Sirsa,10.3,36.4,79.0,327.19,2
2026-02-04,Unknown,,30.0,58.0,2717.42,12
2026-02-05,Agra,45.5,27.71,46.33,1202.1,4
2026-02-05,Ambala,26.92,34.0,53.0,2514.08,10
2026-02-05,Amritsar,13.82,26.8,70.0,3380.8,11
2026-02-05,Bareilly,24.9,29.48,60.8,323.97,1
2026-02-05,Bathinda,21.73,26.49,68.75,778.7,2
2026-02-05,Fatehabad,22.91,30.59,68.67,492.34,1
2026-02-05,Ferozepur,36.55,32.5,74.75,0.0,1
2026-02-05,Hisar,18.65,30.77,80.0,1553.56,7
2026-02-05,Jalandhar,23.31,30.73,60.0,99.19,1
2026-02-05,Karnal,33.65,27.15,44.0,1665.27,5
2026-02-05,Kurukshetra,38.84,29.48,45.33,1299.89,4
2026-02-05,Ludhiana,32.45,29.33,80.0,888.87,6
2026-02-05,Meerut,30.63,31.84,68.0,215.54,1
2026-02-05,Moga,30.47,25.24,72.6,1558.61,4
2026-02-05,Muzaffarnagar,34.8,27.14,70.0,1649.31,10
2026-02-05,Patiala,25.9,35.5,81.0,809.94,4
2026-02-05,Saharanpur,11.9,30.05,81.5,1586.33,6
2026-02-05,Sirsa,46.4,18.78,64.0,653.58,2
2026-02-05,Unknown,35.7,29.07,53.67,1307.81,4
2026-02-06,Agra,23.5,30.2,63.5,593.31,3
2026-02-06,Ambala,16.83,33.74,67.0,1684.52,9
2026-02-06,Amritsar,,25.4,64.0,1569.99,6
2026-02-06,Bareilly,46.13,30.16,66.0,996.1,4
2026-02-06,Bathinda,40.1,28.1,50.0,1454.6,6
2026-02-06,Fatehabad,49.78,23.6,94.0,1906.47,8
2026-02-06,Ferozepur,43.69,35.0,73.0,581.47,2
2026-02-06,Hisar,,18.2,57.0,1377.4,9
2026-02-06,Jalandhar,35.23,25.9,61.5,1150.8,3
2026-02-06,Karnal,2.45,36.23,51.33,1890.77,7
2026-02-06,Kurukshetra,41.44,23.04,79.0,841.18,4
2026-02-06,Ludhiana,20.0,21.64,53.5,1561.82,7
2026-02-06,Meerut,40.39,26.2,,325.33,1
2026-02-06,Moga,22.1,24.8,69.0,826.73,4
2026-02-06,Muzaffarnagar,22.6,32.19,82.0,2020.04,8
2026-02-06,Patiala,7.7,36.5,38.0,2087.93,9
2026-02-06,Saharanpur,41.0,22.8,31.0,2727.54,8
2026-02-06,Sirsa,42.76,21.18,51.75,1608.69,5
2026-02-06,Unknown,33.2,28.35,81.0,505.56,2
2026-02-07,Agra,25.42,33.0,73.75,621.47,3
2026-02-07,Amritsar,22.03,27.95,53.75,1574.52,7
2026-02-07,Bareilly,18.4,32.1,49.0,2276.6,8
2026-02-07,Fatehabad,13.47,26.14,69.25,1435.6,7
2026-02-07,Ferozepur,16.26,29.6,58.5,950.97,4
2026-02-07,Hisar,28.1,27.8,66.5,113.54,1
2026-02-07,Jalandhar,28.37,28.37,38.0,552.95,3
2026-02-07,Karnal,7.8,21.1,36.0,798.18,5
2026-02-07,Kurukshetra,21.56,26.6,71.25,1371.83,4
2026-02-07,Ludhiana,23.76,23.55,64.2,1920.3,8
2026-02-07,Meerut,25.02,30.36,64.67,834.99,3
2026-02-07,Moga,19.43,28.46,54.8,1109.29,3
2026-02-07,Muzaffarnagar,26.0,28.2,60.0,1061.92,4
2026-02-07,Patiala,29.55,25.45,65.0,129.29,1
2026-02-07,Saharanpur,34.3,24.4,89.0,1335.69,5
2026-02-07,Sirsa,6.35,30.65,51.0,754.71,5
2026-02-07,Unknown,18.12,32.76,41.8,1698.23,6
2026-02-08,Agra,20.46,29.56,52.67,880.54,2
2026-02-08,Ambala,5.0,33.7,59.5,1306.09,5
2026-02-08,Amritsar,6.02,28.93,61.75,1705.14,7
2026-02-08,Bareilly,14.6,29.67,65.0,502.56,3
2026-02-08,Bathinda,38.25,29.67,66.67,936.49,3
2026-02-08,Fatehabad,4.7,40.0,93.0,834.01,4
2026-02-08,Ferozepur,23.0,34.27,57.0,352.35,2
2026-02-08,Hisar,22.73,23.02,39.5,157.36,2
2026-02-08,Jalandhar,39.62,30.8,89.0,434.9,3
2026-02-08,Karnal,25.39,17.55,50.0,1056.14,5
2026-02-08,Kurukshetra,36.95,23.39,51.67,508.83,2
2026-02-08,Ludhiana,23.17,26.54,69.0,938.46,5
2026-02-08,Meerut,18.73,26.73,60.4,306.81,1
2026-02-08,Moga,37.93,27.98,44.5,716.8,2
2026-02-08,Patiala,30.55,28.67,50.0,1317.27,7
2026-02-08,Saharanpur,18.3,31.28,88.0,2267.23,9
2026-02-08,Sirsa,40.4,20.9,87.0,987.49,4
2026-02-08,Unknown,22.27,27.44,62.0,610.11,3
2026-02-09,Agra,37.95,30.95,53.75,1226.07,5
2026-02-09,Ambala,23.38,29.59,50.25,2303.78,8
2026-02-09,Amritsar,23.72,28.75,62.0,2116.71,7
2026-02-09,Bareilly,21.72,26.93,45.25,2747.94,8
2026-02-09,Bathinda,13.21,21.25,78.0,2093.07,8
2026-02-09,Fatehabad,26.87,21.27,53.67,2767.14,10
2026-02-09,Ferozepur,,16.78,37.0,541.13,5
2026-02-09,Hisar,28.7,24.64,62.8,1409.15,5
2026-02-09,Karnal,23.45,27.12,74.33,2688.99,10
2026-02-09,Ludhiana,24.91,24.91,79.0,1244.49,7
2026-02-09,Meerut,14.56,26.83,55.67,860.87,2
2026-02-09,Moga,21.12,24.46,62.5,36.32,1
2026-02-09,Muzaffarnagar,20.24,20.88,52.75,881.49,5
2026-02-09,Patiala,36.4,33.53,57.67,3036.28,12
2026-02-09,Saharanpur,15.5,23.8,39.0,1958.15,8
2026-02-09,Sirsa,9.91,34.72,35.0,2738.56,9
2026-02-09,Unknown,10.35,25.2,60.0,651.62,3
2026-02-10,Agra,23.65,26.56,53.0,60.19,2
2026-02-10,Ambala,19.1,31.03,68.0,1213.78,6
2026-02-10,Amritsar,24.22,28.71,69.6,1668.04,9
2026-02-10,Bareilly,24.0,26.23,75.0,2065.62,9
2026-02-10,Bathinda,29.4,27.3,82.0,788.38,2
2026-02-10,Fatehabad,18.85,24.8,76.5,1718.76,6
2026-02-10,Ferozepur,24.0,20.9,,464.73,3
2026-02-10,Hisar,25.09,26.46,68.67,1915.36,7
2026-02-10,Jalandhar,15.68,25.72,64.0,999.75,3
2026-02-10,Karnal,0.7,22.22,88.0,757.27,2
2026-02-10,Kurukshetra,32.26,19.8,67.5,48.47,1
2026-02-10,Ludhiana,43.65,36.2,44.0,837.01,4
2026-02-10,Meerut,29.05,29.33,68.0,942.35,4
2026-02-10,Moga,22.02,23.56,66.8,860.66,3
2026-02-10,Muzaffarnagar,,28.2,84.0,1089.09,5
2026-02-10,Patiala,26.2,22.06,82.67,780.04,3
2026-02-10,Saharanpur,29.5,33.95,61.5,808.52,3
2026-02-10,Sirsa,24.19,21.96,54.5,1607.87,8
2026-02-10,Unknown,29.48,29.12,60.6,772.16,4
2026-02-11,Agra,22.24,23.54,73.0,875.64,3
2026-02-11,Ambala,42.93,35.89,57.0,1011.8,6
2026-02-11,Bareilly,39.46,28.44,46.4,1576.03,7
2026-02-11,Bathinda,19.2,23.25,77.0,582.07,4
2026-02-11,Fatehabad,23.88,35.3,71.5,1802.47,8
2026-02-11,Hisar,31.44,26.53,61.25,2084.84,9
2026-02-11,Jalandhar,25.03,29.46,63.67,1173.89,9
2026-02-11,Karnal,8.05,29.49,57.67,842.72,4
2026-02-11,Kurukshetra,47.35,24.3,80.0,967.22,5
2026-02-11,Ludhiana,39.9,28.85,62.0,1829.83,7
2026-02-11,Meerut,48.8,16.7,64.0,268.67,1
2026-02-11,Moga,9.25,25.27,71.0,584.76,4
2026-02-11,Muzaffarnagar,21.3,32.83,80.67,1338.18,6
2026-02-11,Patiala,,35.1,58.0,401.03,2
2026-02-11,Saharanpur,14.4,27.9,84.0,1073.05,5
2026-02-11,Sirsa,14.99,15.1,,1604.56,5
2026-02-11,Unknown,38.35,32.54,70.0,1223.45,6
2026-02-12,Agra,36.6,26.88,42.25,743.27,3
2026-02-12,Ambala,24.43,27.93,58.0,1339.07,4
2026-02-12,Amritsar,25.45,27.7,81.5,1382.36,5
2026-02-12,Bareilly,16.95,25.93,72.67,1245.18,6
2026-02-12,Bathinda,13.2,35.6,47.0,462.48,2
2026-02-12,Fatehabad,32.32,27.84,52.86,2023.63,8
2026-02-12,Ferozepur,38.3,22.58,69.0,697.98,2
2026-02-12,Hisar,33.01,27.16,49.2,2182.28,7
2026-02-12,Karnal,34.93,23.23,74.33,1184.61,6
2026-02-12,Ludhiana,27.77,21.4,94.0,792.76,5
2026-02-12,Meerut,27.95,31.83,63.67,73.48,1
2026-02-12,Moga,41.17,21.06,69.0,1228.55,5
2026-02-12,Muzaffarnagar,21.38,28.98,71.83,681.42,2
2026-02-12,Patiala,10.85,27.0,63.75,3397.77,11
2026-02-12,Saharanpur,32.0,38.0,49.0,1489.79,9
2026-02-12,Sirsa,12.45,36.72,90.0,612.5,2
2026-02-13,Ambala,23.06,27.8,49.4,801.77,3
2026-02-13,Bareilly,22.95,21.3,45.0,1076.08,7
2026-02-13,Bathinda,18.5,26.77,50.33,1522.58,7
2026-02-13,Fatehabad,18.9,18.9,48.0,1656.75,7
2026-02-13,Ferozepur,31.8,28.8,47.0,222.06,2
2026-02-13,Hisar,6.8,16.5,83.0,1906.28,7
2026-02-13,Jalandhar,47.9,35.61,,327.89,3
2026-02-13,Karnal,28.07,26.33,54.25,1723.22,8
2026-02-13,Kurukshetra,15.1,37.78,42.0,447.66,1
2026-02-13,Ludhiana,24.91,27.22,55.2,882.91,4
2026-02-13,Meerut,31.79,30.48,61.75,483.93,2
2026-02-13,Moga,30.59,27.1,48.5,451.67,2
2026-02-13,Muzaffarnagar,43.9,22.8,51.0,2411.34,10
2026-02-13,Patiala,16.9,34.7,91.0,1530.43,7
2026-02-13,Saharanpur,9.91,29.82,55.67,1705.03,6
2026-02-13,Sirsa,19.07,29.53,71.29,1928.81,9
2026-02-13,Unknown,22.61,36.0,,2525.69,9
2026-02-14,Agra,25.73,28.1,68.33,1561.64,6
2026-02-14,Ambala,35.04,18.1,50.0,1598.76,6
2026-02-14,Amritsar,20.88,29.0,64.0,1711.09,6
2026-02-14,Bareilly,17.31,25.78,63.67,808.11,2
2026-02-14,Bathinda,23.52,27.8,75.75,1321.54,4
2026-02-14,Fatehabad,20.73,24.64,63.67,290.65,4
2026-02-14,Hisar,37.5,26.61,39.0,349.86,3
2026-02-14,Jalandhar,25.45,24.65,57.33,611.14,3
2026-02-14,Karnal,,17.2,89.0,1750.28,8
2026-02-14,Kurukshetra,14.49,27.8,72.33,648.01,5
2026-02-14,Ludhiana,26.02,26.57,70.0,1534.26,6
2026-02-14,Meerut,23.98,30.84,62.6,542.74,2
2026-02-14,Moga,12.98,23.44,53.5,219.66,1
2026-02-14,Muzaffarnagar,23.34,25.5,45.5,2122.81,7
2026-02-14,Saharanpur,17.74,25.64,55.0,1891.95,6
2026-02-14,Sirsa,20.7,32.75,69.0,1150.96,4
2026-02-14,Unknown,20.08,25.22,68.33,789.88,3
2026-02-15,Agra,25.52,27.76,77.8,89.8,2
2026-02-15,Ambala,27.87,24.85,54.33,1966.75,6
2026-02-15,Amritsar,25.75,30.14,78.5,2876.44,12
2026-02-15,Bareilly,27.93,28.86,58.0,1766.92,6
2026-02-15,Bathinda,37.22,22.51,58.33,959.98,5
2026-02-15,Fatehabad,18.7,19.2,81.0,799.82,4
2026-02-15,Ferozepur,10.4,28.83,47.5,952.9,4
2026-02-15,Hisar,45.7,32.7,,77.81,1
2026-02-15,Jalandhar,43.5,15.3,86.0,168.63,2
2026-02-15,Karnal,22.23,26.67,55.83,2666.68,9
2026-02-15,Kurukshetra,28.3,15.5,84.0,830.59,6
2026-02-15,Ludhiana,29.22,21.52,66.6,1975.31,6
2026-02-15,Meerut,36.6,30.53,52.75,308.18,1
2026-02-15,Moga,18.11,26.25,53.33,1272.22,6
2026-02-15,Muzaffarnagar,22.13,25.07,44.33,849.63,7
2026-02-15,Patiala,12.24,31.46,60.5,2191.14,9
2026-02-16,Ambala,32.62,35.57,72.0,1740.57,6
2026-02-16,Amritsar,19.92,33.55,56.2,2532.29,9
2026-02-16,Bareilly,2.0,22.45,77.5,834.19,5
2026-02-16,Bathinda,12.3,37.4,,45.43,1
2026-02-16,Fatehabad,25.6,26.3,49.67,1092.82,6
2026-02-16,Karnal,26.86,20.9,34.0,2429.28,8
2026-02-16,Kurukshetra,24.96,21.7,65.0,452.34,3
2026-02-16,Ludhiana,31.5,36.39,44.0,896.14,7
2026-02-16,Meerut,49.28,26.8,87.0,40.53,1
2026-02-16,Moga,18.92,24.56,76.0,1452.59,5
2026-02-16,Muzaffarnagar,23.83,31.03,62.0,2237.84,7
2026-02-16,Saharanpur,,37.2,39.0,1971.14,6
2026-02-16,Sirsa,18.8,20.27,55.67,1917.03,6
2026-02-16,Unknown,40.2,22.11,84.0,2157.99,7
2026-02-17,Agra,10.13,29.57,40.25,937.58,3
2026-02-17,Ambala,,31.06,81.5,524.54,3
2026-02-17,Amritsar,,31.6,85.0,1394.28,7
2026-02-17,Bathinda,26.67,35.97,68.5,189.32,2
2026-02-17,Fatehabad,10.48,37.7,72.5,494.23,2
2026-02-17,Ferozepur,15.02,23.68,74.67,185.73,1
2026-02-17,Hisar,19.22,24.08,71.8,2028.2,8
2026-02-17,Jalandhar,28.4,26.7,68.0,0.0,2
2026-02-17,Karnal,4.2,19.78,60.0,2490.19,9
2026-02-17,Kurukshetra,25.41,32.15,55.8,647.72,2
2026-02-17,Ludhiana,28.45,27.84,71.5,713.86,3
2026-02-17,Meerut,33.2,21.09,66.5,272.61,1
2026-02-17,Moga,47.6,28.49,55.0,558.51,2
2026-02-17,Muzaffarnagar,32.3,15.8,58.0,2029.57,7
2026-02-17,Patiala,26.74,22.99,43.0,2480.82,8
2026-02-17,Saharanpur,10.78,26.72,51.4,485.86,2
2026-02-17,Sirsa,,32.2,,555.72,4
2026-02-17,Unknown,33.64,23.9,58.0,4146.8,13
2026-02-18,Agra,5.59,38.25,71.0,2452.11,6
2026-02-18,Ambala,23.16,32.19,57.75,2896.52,12
2026-02-18,Amritsar,23.5,39.8,95.0,1847.73,6
2026-02-18,Bareilly,39.73,23.0,69.0,1409.14,8
2026-02-18,Bathinda,18.15,30.43,60.0,533.29,3
2026-02-18,Fatehabad,22.54,27.23,73.67,1035.13,3
2026-02-18,Ferozepur,32.65,29.0,65.0,1620.62,6
2026-02-18,Hisar,32.8,23.36,52.0,1318.33,6
2026-02-18,Jalandhar,37.47,24.88,59.5,128.15,2
2026-02-18,Karnal,31.06,20.05,81.0,2673.21,8
2026-02-18,Kurukshetra,9.37,26.93,39.0,816.32,5
2026-02-18,Ludhiana,29.72,39.0,52.0,1399.51,8
2026-02-18,Meerut,30.39,21.84,74.5,574.16,2
2026-02-18,Moga,22.8,24.29,49.33,436.18,4
2026-02-18,Patiala,8.5,27.5,,2957.46,11
2026-02-18,Saharanpur,32.65,21.8,71.5,1358.92,7
2026-02-18,Sirsa,47.2,16.28,55.0,372.25,3
2026-02-18,Unknown,42.1,24.36,71.0,1848.13,6
2026-02-19,Agra,28.0,29.17,66.33,569.29,4
2026-02-19,Ambala,26.02,20.5,58.0,1035.37,6
2026-02-19,Amritsar,24.18,28.03,61.5,1779.06,6
2026-02-19,Bareilly,25.02,27.83,80.67,1262.1,5
2026-02-19,Bathinda,23.42,26.94,66.5,1678.16,6
2026-02-19,Fatehabad,20.11,27.22,54.6,2152.68,6
2026-02-19,Ferozepur,18.6,31.0,87.0,1039.58,4
2026-02-19,Hisar,26.59,28.79,88.5,1929.35,6
2026-02-19,Jalandhar,46.1,34.9,49.0,702.14,2
2026-02-19,Karnal,23.68,25.52,70.0,162.97,3
2026-02-19,Kurukshetra,35.8,29.4,53.25,1271.24,4
2026-02-19,Ludhiana,17.56,23.26,57.71,1329.14,5
2026-02-19,Moga,21.09,30.95,58.5,784.63,4
2026-02-19,Muzaffarnagar,17.3,28.89,57.0,1359.57,5
2026-02-19,Patiala,25.1,29.5,40.0,1351.75,8
2026-02-19,Saharanpur,6.86,38.8,35.0,489.94,3
2026-02-19,Sirsa,35.6,36.11,68.0,1306.13,3
2026-02-19,Unknown,17.77,26.32,65.5,1030.84,4
2026-02-20,Ambala,30.1,26.25,85.5,2577.59,12
2026-02-20,Amritsar,20.15,27.67,54.6,2334.23,8
2026-02-20,Bareilly,30.53,27.61,64.33,847.69,4
2026-02-20,Bathinda,22.59,27.54,70.75,267.43,1
2026-02-20,Fatehabad,12.5,19.4,45.0,1414.56,4
2026-02-20,Ferozepur,49.9,17.89,72.0,858.1,5
2026-02-20,Hisar,32.38,21.67,52.33,1685.89,5
2026-02-20,Jalandhar,28.67,27.47,78.0,1311.23,5
2026-02-20,Karnal,5.08,24.8,90.0,1657.99,7
2026-02-20,Kurukshetra,12.2,26.23,48.5,3065.84,12
2026-02-20,Ludhiana,27.01,26.0,63.25,1401.5,6
2026-02-20,Meerut,3.5,22.41,67.67,97.32,1
2026-02-20,Moga,36.13,24.42,69.0,822.88,2
